stamp,module,elapsed_ms
1657065606.728275,1.2_smoother_update,23.601
1657065606.728275,1.3_gnss_injection,0.543
1657065606.728275,1.2_update_frames_calculate_estimate,0.045
1657065606.728275,1.2_update_frames_state_copy,0.013
1657065606.728275,1.2_update_frames_sigma_p,0.037
1657065606.728275,1.2_update_frames_icp_quality,0.220
1657065606.728275,1.2_update_frames,0.465
1657065606.704262,2.1_gnss_araim,0.826
1657065606.728275,2.2_lidar_araim,0.018
1657065606.728275,2.3_dynamic_al,0.000
1657065606.728275,2.3_state_machine,0.013
1657065606.728275,2.3_integrity_total,0.933
1657065606.728275,1.2_odom_insert_frame,27.162
1657065601.728288,1.4_sub_map_insert,2.140
1657065606.828278,1.1_pointcloud_extract,0.004
1657065606.828278,1.1_cloud_preprocess,0.204
1657065606.828278,1.1_ros_callback_total,0.262
1657065606.828278,1.2_imu_integration,0.091
1657065606.828278,1.2_pointcloud_deskew,0.010
1657065606.828278,1.2_covariance_estimation,0.301
1657065606.828278,1.2_create_factors,0.284
1657065606.828278,1.2_smoother_update,23.503
1657065606.828278,1.3_gnss_injection,0.529
1657065606.828278,1.2_update_frames_calculate_estimate,0.043
1657065606.828278,1.2_update_frames_state_copy,0.014
1657065606.828278,1.2_update_frames_sigma_p,0.022
1657065606.828278,1.2_update_frames_icp_quality,0.219
1657065606.828278,1.2_update_frames,0.440
1657065606.804295,2.1_gnss_araim,0.820
1657065606.828278,2.2_lidar_araim,0.014
1657065606.828278,2.3_dynamic_al,0.000
1657065606.828278,2.3_state_machine,0.015
1657065606.828278,2.3_integrity_total,0.904
1657065606.828278,1.2_odom_insert_frame,27.767
1657065606.928294,1.1_pointcloud_extract,0.004
1657065606.928294,1.1_cloud_preprocess,0.208
1657065606.928294,1.1_ros_callback_total,0.278
1657065606.928294,1.2_imu_integration,0.091
1657065606.928294,1.2_pointcloud_deskew,0.011
1657065606.928294,1.2_covariance_estimation,0.192
1657065606.928294,1.2_create_factors,0.241
1657065606.928294,1.2_smoother_update,26.547
1657065606.928294,1.3_gnss_injection,0.411
1657065606.928294,1.2_update_frames_calculate_estimate,0.069
1657065606.928294,1.2_update_frames_state_copy,0.019
1657065606.928294,1.2_update_frames_sigma_p,0.033
1657065606.928294,1.2_update_frames_icp_quality,0.425
1657065606.928294,1.2_update_frames,0.764
1657065606.904269,2.1_gnss_araim,0.838
1657065606.928294,2.2_lidar_araim,0.019
1657065606.928294,2.3_dynamic_al,0.000
1657065606.928294,2.3_state_machine,0.018
1657065606.928294,2.3_integrity_total,0.944
1657065606.928294,1.2_odom_insert_frame,30.975
1657065601.928284,1.4_sub_map_insert,3.237
1657065607.028228,1.1_pointcloud_extract,0.004
1657065607.028228,1.1_cloud_preprocess,0.192
1657065607.028228,1.1_ros_callback_total,0.248
1657065607.028228,1.2_imu_integration,0.093
1657065607.028228,1.2_pointcloud_deskew,0.010
1657065607.028228,1.2_covariance_estimation,0.174
1657065607.028228,1.2_create_factors,0.248
1657065607.028228,1.2_smoother_update,5.887
1657065607.028228,1.3_gnss_injection,0.677
1657065607.028228,1.2_update_frames_calculate_estimate,0.071
1657065607.028228,1.2_update_frames_state_copy,0.021
1657065607.028228,1.2_update_frames_sigma_p,0.048
1657065607.028228,1.2_update_frames_icp_quality,0.260
1657065607.028228,1.2_update_frames,0.572
1657065607.004246,2.1_gnss_araim,0.899
1657065607.028228,2.2_lidar_araim,0.020
1657065607.028228,2.3_dynamic_al,0.000
1657065607.028228,2.3_state_machine,0.018
1657065607.028228,2.3_integrity_total,1.017
1657065607.028228,1.2_odom_insert_frame,10.745
1657065602.128217,1.4_sub_map_insert,1.383
1657065607.128220,1.1_pointcloud_extract,0.005
1657065607.128220,1.1_cloud_preprocess,0.184
1657065607.128220,1.1_ros_callback_total,0.259
1657065607.128220,1.2_imu_integration,0.085
1657065607.128220,1.2_pointcloud_deskew,0.011
1657065607.128220,1.2_covariance_estimation,0.217
1657065607.128220,1.2_create_factors,0.330
1657065607.128220,1.2_smoother_update,20.786
1657065607.128220,1.3_gnss_injection,0.498
1657065607.128220,1.2_update_frames_calculate_estimate,0.043
1657065607.128220,1.2_update_frames_state_copy,0.014
1657065607.128220,1.2_update_frames_sigma_p,0.022
1657065607.128220,1.2_update_frames_icp_quality,0.221
1657065607.128220,1.2_update_frames,0.440
1657065607.104262,2.1_gnss_araim,0.679
1657065607.128220,2.2_lidar_araim,0.023
1657065607.128220,2.3_dynamic_al,0.000
1657065607.128220,2.3_state_machine,0.027
1657065607.128220,2.3_integrity_total,0.800
1657065607.128220,1.2_odom_insert_frame,24.445
1657065607.228240,1.1_pointcloud_extract,0.005
1657065607.228240,1.1_cloud_preprocess,0.214
1657065607.228240,1.1_ros_callback_total,0.284
1657065607.228240,1.2_imu_integration,0.157
1657065607.228240,1.2_pointcloud_deskew,0.013
1657065607.228240,1.2_covariance_estimation,0.127
1657065607.228240,1.2_create_factors,0.343
1657065607.228240,1.2_smoother_update,20.218
1657065607.228240,1.3_gnss_injection,0.529
1657065607.228240,1.2_update_frames_calculate_estimate,0.044
1657065607.228240,1.2_update_frames_state_copy,0.014
1657065607.228240,1.2_update_frames_sigma_p,0.022
1657065607.228240,1.2_update_frames_icp_quality,0.231
1657065607.228240,1.2_update_frames,0.451
1657065607.204265,2.1_gnss_araim,0.948
1657065607.228240,2.2_lidar_araim,0.014
1657065607.228240,2.3_dynamic_al,0.000
1657065607.228240,2.3_state_machine,0.016
1657065607.228240,2.3_integrity_total,1.036
1657065607.228240,1.2_odom_insert_frame,24.198
1657065602.228224,1.4_sub_map_insert,1.416
1657065607.328274,1.1_pointcloud_extract,0.005
1657065607.328274,1.1_cloud_preprocess,0.204
1657065607.328274,1.1_ros_callback_total,0.288
1657065607.328274,1.2_imu_integration,0.092
1657065607.328274,1.2_pointcloud_deskew,0.010
1657065607.328274,1.2_covariance_estimation,0.181
1657065607.328274,1.2_create_factors,0.266
1657065607.328274,1.2_smoother_update,25.950
1657065607.328274,1.3_gnss_injection,0.671
1657065607.328274,1.2_update_frames_calculate_estimate,0.072
1657065607.328274,1.2_update_frames_state_copy,0.018
1657065607.328274,1.2_update_frames_sigma_p,0.032
1657065607.328274,1.2_update_frames_icp_quality,0.265
1657065607.328274,1.2_update_frames,0.560
1657065607.304284,2.1_gnss_araim,0.960
1657065607.328274,2.2_lidar_araim,0.020
1657065607.328274,2.3_dynamic_al,0.000
1657065607.328274,2.3_state_machine,0.024
1657065607.328274,2.3_integrity_total,1.073
1657065607.328274,1.2_odom_insert_frame,30.714
1657065602.328271,1.4_sub_map_insert,1.438
1657065607.428308,1.1_pointcloud_extract,0.004
1657065607.428308,1.1_cloud_preprocess,0.206
1657065607.428308,1.1_ros_callback_total,0.265
1657065607.428308,1.2_imu_integration,0.075
1657065607.428308,1.2_pointcloud_deskew,0.011
1657065607.428308,1.2_covariance_estimation,0.134
1657065607.428308,1.2_create_factors,0.216
1657065607.428308,1.2_smoother_update,20.811
1657065607.428308,1.3_gnss_injection,0.326
1657065607.428308,1.2_update_frames_calculate_estimate,0.044
1657065607.428308,1.2_update_frames_state_copy,0.014
1657065607.428308,1.2_update_frames_sigma_p,0.023
1657065607.428308,1.2_update_frames_icp_quality,0.219
1657065607.428308,1.2_update_frames,0.442
1657065607.404272,2.1_gnss_araim,0.760
1657065607.428308,2.2_lidar_araim,0.019
1657065607.428308,2.3_dynamic_al,0.000
1657065607.428308,2.3_state_machine,0.017
1657065607.428308,2.3_integrity_total,0.863
1657065607.428308,1.2_odom_insert_frame,24.217
1657065602.428275,1.4_sub_map_insert,3.059
1657065607.528290,1.1_pointcloud_extract,0.004
1657065607.528290,1.1_cloud_preprocess,0.187
1657065607.528290,1.1_ros_callback_total,0.251
1657065607.528290,1.2_imu_integration,0.091
1657065607.528290,1.2_pointcloud_deskew,0.013
1657065607.528290,1.2_covariance_estimation,0.238
1657065607.528290,1.2_create_factors,0.679
1657065607.528290,1.2_smoother_update,26.028
1657065607.528290,1.3_gnss_injection,0.661
1657065607.528290,1.2_update_frames_calculate_estimate,0.068
1657065607.528290,1.2_update_frames_state_copy,0.019
1657065607.528290,1.2_update_frames_sigma_p,0.035
1657065607.528290,1.2_update_frames_icp_quality,0.265
1657065607.528290,1.2_update_frames,0.551
1657065607.504258,2.1_gnss_araim,0.897
1657065607.528290,2.2_lidar_araim,0.019
1657065607.528290,2.3_dynamic_al,0.000
1657065607.528290,2.3_state_machine,0.017
1657065607.528290,2.3_integrity_total,0.999
1657065607.528290,1.2_odom_insert_frame,31.223
1657065602.628261,1.4_sub_map_insert,1.762
1657065607.628276,1.1_pointcloud_extract,0.004
1657065607.628276,1.1_cloud_preprocess,0.169
1657065607.628276,1.1_ros_callback_total,0.223
1657065607.628276,1.2_imu_integration,0.072
1657065607.628276,1.2_pointcloud_deskew,0.026
1657065607.628276,1.2_covariance_estimation,0.082
1657065607.628276,1.2_create_factors,0.290
1657065607.628276,1.2_smoother_update,19.898
1657065607.628276,1.3_gnss_injection,0.484
1657065607.628276,1.2_update_frames_calculate_estimate,0.041
1657065607.628276,1.2_update_frames_state_copy,0.014
1657065607.628276,1.2_update_frames_sigma_p,0.023
1657065607.628276,1.2_update_frames_icp_quality,0.518
1657065607.628276,1.2_update_frames,0.737
1657065607.604271,2.1_gnss_araim,0.746
1657065607.628276,2.2_lidar_araim,0.019
1657065607.628276,2.3_dynamic_al,0.000
1657065607.628276,2.3_state_machine,0.023
1657065607.628276,2.3_integrity_total,0.854
1657065607.628276,1.2_odom_insert_frame,23.820
1657065602.728272,1.4_sub_map_insert,1.673
1657065607.728274,1.1_pointcloud_extract,0.005
1657065607.728274,1.1_cloud_preprocess,0.227
1657065607.728274,1.1_ros_callback_total,0.297
1657065607.728274,1.2_imu_integration,0.091
1657065607.728274,1.2_pointcloud_deskew,0.011
1657065607.728274,1.2_covariance_estimation,0.258
1657065607.728274,1.2_create_factors,0.242
1657065607.728274,1.2_smoother_update,25.308
1657065607.728274,1.3_gnss_injection,0.682
1657065607.728274,1.2_update_frames_calculate_estimate,0.068
1657065607.728274,1.2_update_frames_state_copy,0.019
1657065607.728274,1.2_update_frames_sigma_p,0.031
1657065607.728274,1.2_update_frames_icp_quality,0.335
1657065607.728274,1.2_update_frames,0.625
1657065607.704284,2.1_gnss_araim,0.664
1657065607.728274,2.2_lidar_araim,0.021
1657065607.728274,2.3_dynamic_al,0.000
1657065607.728274,2.3_state_machine,0.018
1657065607.728274,2.3_integrity_total,0.785
1657065607.728274,1.2_odom_insert_frame,30.161
1657065607.828218,1.1_pointcloud_extract,0.004
1657065607.828218,1.1_cloud_preprocess,0.188
1657065607.828218,1.1_ros_callback_total,0.258
1657065607.828218,1.2_imu_integration,0.081
1657065607.828218,1.2_pointcloud_deskew,0.012
1657065607.828218,1.2_covariance_estimation,0.272
1657065607.828218,1.2_create_factors,0.213
1657065607.828218,1.2_smoother_update,4.468
1657065607.828218,1.3_gnss_injection,0.484
1657065607.828218,1.2_update_frames_calculate_estimate,0.043
1657065607.828218,1.2_update_frames_state_copy,0.015
1657065607.828218,1.2_update_frames_sigma_p,0.037
1657065607.828218,1.2_update_frames_icp_quality,0.210
1657065607.828218,1.2_update_frames,0.440
1657065607.804232,2.1_gnss_araim,0.674
1657065607.828218,2.2_lidar_araim,0.018
1657065607.828218,2.3_dynamic_al,0.000
1657065607.828218,2.3_state_machine,0.018
1657065607.828218,2.3_integrity_total,0.780
1657065607.828218,1.2_odom_insert_frame,8.057
1657065602.828277,1.4_sub_map_insert,1.682
1657065607.928249,1.1_pointcloud_extract,0.005
1657065607.928249,1.1_cloud_preprocess,0.215
1657065607.928249,1.1_ros_callback_total,0.282
1657065607.928249,1.2_imu_integration,0.093
1657065607.928249,1.2_pointcloud_deskew,0.011
1657065607.928249,1.2_covariance_estimation,0.343
1657065607.928249,1.2_create_factors,0.285
1657065607.928249,1.2_smoother_update,26.094
1657065607.928249,1.3_gnss_injection,0.429
1657065607.928249,1.2_update_frames_calculate_estimate,0.091
1657065607.928249,1.2_update_frames_state_copy,0.021
1657065607.928249,1.2_update_frames_sigma_p,0.037
1657065607.928249,1.2_update_frames_icp_quality,0.308
1657065607.928249,1.2_update_frames,0.649
1657065607.904227,2.1_gnss_araim,0.870
1657065607.928249,2.2_lidar_araim,0.021
1657065607.928249,2.3_dynamic_al,0.000
1657065607.928249,2.3_state_machine,0.017
1657065607.928249,2.3_integrity_total,0.986
1657065607.928249,1.2_odom_insert_frame,30.798
1657065602.928293,1.4_sub_map_insert,1.724
1657065608.028231,1.1_pointcloud_extract,0.004
1657065608.028231,1.1_cloud_preprocess,0.225
1657065608.028231,1.1_ros_callback_total,0.305
1657065608.028231,1.2_imu_integration,0.093
1657065608.028231,1.2_pointcloud_deskew,0.012
1657065608.028231,1.2_covariance_estimation,0.207
1657065608.028231,1.2_create_factors,0.243
1657065608.028231,1.2_smoother_update,26.069
1657065608.028231,1.3_gnss_injection,0.706
1657065608.028231,1.2_update_frames_calculate_estimate,0.071
1657065608.028231,1.2_update_frames_state_copy,0.019
1657065608.028231,1.2_update_frames_sigma_p,0.032
1657065608.028231,1.2_update_frames_icp_quality,0.270
1657065608.028231,1.2_update_frames,0.570
1657065608.004256,2.1_gnss_araim,1.711
1657065608.028231,2.2_lidar_araim,0.018
1657065608.028231,2.3_dynamic_al,0.000
1657065608.028231,2.3_state_machine,0.016
1657065608.028231,2.3_integrity_total,1.817
1657065608.028231,1.2_odom_insert_frame,31.587
1657065603.028272,1.4_sub_map_insert,1.748
1657065608.128291,1.1_pointcloud_extract,0.004
1657065608.128291,1.1_cloud_preprocess,0.175
1657065608.128291,1.1_ros_callback_total,0.228
1657065608.128291,1.2_imu_integration,0.089
1657065608.128291,1.2_pointcloud_deskew,0.014
1657065608.128291,1.2_covariance_estimation,0.101
1657065608.128291,1.2_create_factors,0.254
1657065608.128291,1.2_smoother_update,25.661
1657065608.128291,1.3_gnss_injection,0.679
1657065608.128291,1.2_update_frames_calculate_estimate,0.098
1657065608.128291,1.2_update_frames_state_copy,0.021
1657065608.128291,1.2_update_frames_sigma_p,0.049
1657065608.128291,1.2_update_frames_icp_quality,0.313
1657065608.128291,1.2_update_frames,0.704
1657065608.104287,2.1_gnss_araim,0.889
1657065608.128291,2.2_lidar_araim,0.020
1657065608.128291,2.3_dynamic_al,0.000
1657065608.128291,2.3_state_machine,0.017
1657065608.128291,2.3_integrity_total,0.994
1657065608.128291,1.2_odom_insert_frame,31.098
1657065603.128283,1.4_sub_map_insert,2.708
1657065608.228271,1.1_pointcloud_extract,0.005
1657065608.228271,1.1_cloud_preprocess,0.182
1657065608.228271,1.1_ros_callback_total,0.249
1657065608.228271,1.2_imu_integration,0.090
1657065608.228271,1.2_pointcloud_deskew,0.010
1657065608.228271,1.2_covariance_estimation,0.175
1657065608.228271,1.2_create_factors,0.243
1657065608.228271,1.2_smoother_update,24.927
1657065608.228271,1.3_gnss_injection,0.789
1657065608.228271,1.2_update_frames_calculate_estimate,0.088
1657065608.228271,1.2_update_frames_state_copy,0.022
1657065608.228271,1.2_update_frames_sigma_p,0.044
1657065608.228271,1.2_update_frames_icp_quality,0.551
1657065608.228271,1.2_update_frames,0.890
1657065608.204275,2.1_gnss_araim,0.892
1657065608.228271,2.2_lidar_araim,0.019
1657065608.228271,2.3_dynamic_al,0.000
1657065608.228271,2.3_state_machine,0.018
1657065608.228271,2.3_integrity_total,0.997
1657065608.228271,1.2_odom_insert_frame,30.213
1657065603.328254,1.4_sub_map_insert,1.478
1657065608.328277,1.1_pointcloud_extract,0.005
1657065608.328277,1.1_cloud_preprocess,0.209
1657065608.328277,1.1_ros_callback_total,0.278
1657065608.328277,1.2_imu_integration,0.078
1657065608.328277,1.2_pointcloud_deskew,0.012
1657065608.328277,1.2_covariance_estimation,0.092
1657065608.328277,1.2_create_factors,0.212
1657065608.328277,1.2_smoother_update,18.719
1657065608.328277,1.3_gnss_injection,0.466
1657065608.328277,1.2_update_frames_calculate_estimate,0.040
1657065608.328277,1.2_update_frames_state_copy,0.014
1657065608.328277,1.2_update_frames_sigma_p,0.023
1657065608.328277,1.2_update_frames_icp_quality,0.218
1657065608.328277,1.2_update_frames,0.434
1657065608.304274,2.1_gnss_araim,0.877
1657065608.328277,2.2_lidar_araim,0.018
1657065608.328277,2.3_dynamic_al,0.000
1657065608.328277,2.3_state_machine,0.019
1657065608.328277,2.3_integrity_total,0.982
1657065608.328277,1.2_odom_insert_frame,22.323
1657065608.428293,1.1_pointcloud_extract,0.005
1657065608.428293,1.1_cloud_preprocess,0.184
1657065608.428293,1.1_ros_callback_total,0.240
1657065608.428293,1.2_imu_integration,0.091
1657065608.428293,1.2_pointcloud_deskew,0.012
1657065608.428293,1.2_covariance_estimation,0.129
1657065608.428293,1.2_create_factors,0.261
1657065608.428293,1.2_smoother_update,3.689
1657065608.428293,1.3_gnss_injection,0.397
1657065608.428293,1.2_update_frames_calculate_estimate,0.071
1657065608.428293,1.2_update_frames_state_copy,0.018
1657065608.428293,1.2_update_frames_sigma_p,0.049
1657065608.428293,1.2_update_frames_icp_quality,0.776
1657065608.428293,1.2_update_frames,1.070
1657065608.404270,2.1_gnss_araim,0.684
1657065608.428293,2.2_lidar_araim,0.020
1657065608.428293,2.3_dynamic_al,0.000
1657065608.428293,2.3_state_machine,0.016
1657065608.428293,2.3_integrity_total,0.790
1657065608.428293,1.2_odom_insert_frame,8.208
1657065603.428303,1.4_sub_map_insert,2.729
1657065608.528270,1.1_pointcloud_extract,0.004
1657065608.528270,1.1_cloud_preprocess,0.189
1657065608.528270,1.1_ros_callback_total,0.274
1657065608.528270,1.2_imu_integration,0.092
1657065608.528270,1.2_pointcloud_deskew,0.011
1657065608.528270,1.2_covariance_estimation,0.270
1657065608.528270,1.2_create_factors,0.243
1657065608.528270,1.2_smoother_update,24.560
1657065608.528270,1.3_gnss_injection,0.692
1657065608.528270,1.2_update_frames_calculate_estimate,0.072
1657065608.528270,1.2_update_frames_state_copy,0.022
1657065608.528270,1.2_update_frames_sigma_p,0.031
1657065608.528270,1.2_update_frames_icp_quality,0.264
1657065608.528270,1.2_update_frames,0.557
1657065608.504276,2.1_gnss_araim,0.855
1657065608.528270,2.2_lidar_araim,0.017
1657065608.528270,2.3_dynamic_al,0.000
1657065608.528270,2.3_state_machine,0.017
1657065608.528270,2.3_integrity_total,0.957
1657065608.528270,1.2_odom_insert_frame,29.289
1657065608.628294,1.1_pointcloud_extract,0.004
1657065608.628294,1.1_cloud_preprocess,0.179
1657065608.628294,1.1_ros_callback_total,0.245
1657065608.628294,1.2_imu_integration,0.091
1657065608.628294,1.2_pointcloud_deskew,0.011
1657065608.628294,1.2_covariance_estimation,0.248
1657065608.628294,1.2_create_factors,0.352
1657065608.628294,1.2_smoother_update,24.803
1657065608.628294,1.3_gnss_injection,0.662
1657065608.628294,1.2_update_frames_calculate_estimate,0.073
1657065608.628294,1.2_update_frames_state_copy,0.019
1657065608.628294,1.2_update_frames_sigma_p,0.033
1657065608.628294,1.2_update_frames_icp_quality,0.281
1657065608.628294,1.2_update_frames,0.581
1657065608.604284,2.1_gnss_araim,0.830
1657065608.628294,2.2_lidar_araim,0.017
1657065608.628294,2.3_dynamic_al,0.000
1657065608.628294,2.3_state_machine,0.015
1657065608.628294,2.3_integrity_total,0.929
1657065608.628294,1.2_odom_insert_frame,29.693
1657065603.628301,1.4_sub_map_insert,2.715
1657065608.728252,1.1_pointcloud_extract,0.005
1657065608.728252,1.1_cloud_preprocess,0.182
1657065608.728252,1.1_ros_callback_total,0.248
1657065608.728252,1.2_imu_integration,0.076
1657065608.728252,1.2_pointcloud_deskew,0.013
1657065608.728252,1.2_covariance_estimation,0.194
1657065608.728252,1.2_create_factors,0.204
1657065608.728252,1.2_smoother_update,18.226
1657065608.728252,1.3_gnss_injection,0.463
1657065608.728252,1.2_update_frames_calculate_estimate,0.042
1657065608.728252,1.2_update_frames_state_copy,0.014
1657065608.728252,1.2_update_frames_sigma_p,0.023
1657065608.728252,1.2_update_frames_icp_quality,0.217
1657065608.728252,1.2_update_frames,0.436
1657065608.704219,2.1_gnss_araim,0.693
1657065608.728252,2.2_lidar_araim,0.018
1657065608.728252,2.3_dynamic_al,0.000
1657065608.728252,2.3_state_machine,0.016
1657065608.728252,2.3_integrity_total,0.800
1657065608.728252,1.2_odom_insert_frame,21.730
1657065608.828258,1.1_pointcloud_extract,0.005
1657065608.828258,1.1_cloud_preprocess,0.186
1657065608.828258,1.1_ros_callback_total,0.249
1657065608.828258,1.2_imu_integration,0.091
1657065608.828258,1.2_pointcloud_deskew,0.013
1657065608.828258,1.2_covariance_estimation,0.182
1657065608.828258,1.2_create_factors,0.254
1657065608.828258,1.2_smoother_update,24.420
1657065608.828258,1.3_gnss_injection,0.647
1657065608.828258,1.2_update_frames_calculate_estimate,0.070
1657065608.828258,1.2_update_frames_state_copy,0.019
1657065608.828258,1.2_update_frames_sigma_p,0.034
1657065608.828258,1.2_update_frames_icp_quality,0.256
1657065608.828258,1.2_update_frames,0.549
1657065608.804225,2.1_gnss_araim,0.892
1657065608.828258,2.2_lidar_araim,0.020
1657065608.828258,2.3_dynamic_al,0.000
1657065608.828258,2.3_state_machine,0.017
1657065608.828258,2.3_integrity_total,1.007
1657065608.828258,1.2_odom_insert_frame,29.089
1657065603.828257,1.4_sub_map_insert,1.510
1657065608.928272,1.1_pointcloud_extract,0.005
1657065608.928272,1.1_cloud_preprocess,0.188
1657065608.928272,1.1_ros_callback_total,0.247
1657065608.928272,1.2_imu_integration,0.079
1657065608.928272,1.2_pointcloud_deskew,0.011
1657065608.928272,1.2_covariance_estimation,0.089
1657065608.928272,1.2_create_factors,0.210
1657065608.928272,1.2_smoother_update,2.674
1657065608.928272,1.3_gnss_injection,0.280
1657065608.928272,1.2_update_frames_calculate_estimate,0.042
1657065608.928272,1.2_update_frames_state_copy,0.014
1657065608.928272,1.2_update_frames_sigma_p,0.036
1657065608.928272,1.2_update_frames_icp_quality,0.203
1657065608.928272,1.2_update_frames,0.381
1657065608.904268,2.1_gnss_araim,0.671
1657065608.928272,2.2_lidar_araim,0.017
1657065608.928272,2.3_dynamic_al,0.000
1657065608.928272,2.3_state_machine,0.016
1657065608.928272,2.3_integrity_total,0.776
1657065608.928272,1.2_odom_insert_frame,5.740
1657065603.928300,1.4_sub_map_insert,3.258
1657065609.028252,1.1_pointcloud_extract,0.003
1657065609.028252,1.1_cloud_preprocess,0.201
1657065609.028252,1.1_ros_callback_total,0.262
1657065609.028252,1.2_imu_integration,0.092
1657065609.028252,1.2_pointcloud_deskew,0.010
1657065609.028252,1.2_covariance_estimation,0.184
1657065609.028252,1.2_create_factors,0.249
1657065609.028252,1.2_smoother_update,24.416
1657065609.028252,1.3_gnss_injection,0.651
1657065609.028252,1.2_update_frames_calculate_estimate,0.067
1657065609.028252,1.2_update_frames_state_copy,0.020
1657065609.028252,1.2_update_frames_sigma_p,0.031
1657065609.028252,1.2_update_frames_icp_quality,0.266
1657065609.028252,1.2_update_frames,0.556
1657065609.004239,2.1_gnss_araim,0.829
1657065609.028252,2.2_lidar_araim,0.019
1657065609.028252,2.3_dynamic_al,0.000
1657065609.028252,2.3_state_machine,0.018
1657065609.028252,2.3_integrity_total,0.941
1657065609.028252,1.2_odom_insert_frame,29.002
1657065604.128245,1.4_sub_map_insert,1.719
1657065609.128255,1.1_pointcloud_extract,0.005
1657065609.128255,1.1_cloud_preprocess,0.187
1657065609.128255,1.1_ros_callback_total,0.250
1657065609.128255,1.2_imu_integration,0.090
1657065609.128255,1.2_pointcloud_deskew,0.010
1657065609.128255,1.2_covariance_estimation,0.371
1657065609.128255,1.2_create_factors,0.255
1657065609.128255,1.2_smoother_update,23.012
1657065609.128255,1.3_gnss_injection,0.635
1657065609.128255,1.2_update_frames_calculate_estimate,0.064
1657065609.128255,1.2_update_frames_state_copy,0.020
1657065609.128255,1.2_update_frames_sigma_p,0.028
1657065609.128255,1.2_update_frames_icp_quality,0.267
1657065609.128255,1.2_update_frames,0.547
1657065609.104212,2.1_gnss_araim,0.675
1657065609.128255,2.2_lidar_araim,0.026
1657065609.128255,2.3_dynamic_al,0.000
1657065609.128255,2.3_state_machine,0.018
1657065609.128255,2.3_integrity_total,0.798
1657065609.128255,1.2_odom_insert_frame,28.203
1657065609.228222,1.1_pointcloud_extract,0.004
1657065609.228222,1.1_cloud_preprocess,0.186
1657065609.228222,1.1_ros_callback_total,0.262
1657065609.228222,1.2_imu_integration,0.085
1657065609.228222,1.2_pointcloud_deskew,0.012
1657065609.228222,1.2_covariance_estimation,0.096
1657065609.228222,1.2_create_factors,0.219
1657065609.228222,1.2_smoother_update,2.518
1657065609.228222,1.3_gnss_injection,0.433
1657065609.228222,1.2_update_frames_calculate_estimate,0.044
1657065609.228222,1.2_update_frames_state_copy,0.013
1657065609.228222,1.2_update_frames_sigma_p,0.037
1657065609.228222,1.2_update_frames_icp_quality,0.350
1657065609.228222,1.2_update_frames,0.581
1657065609.204265,2.1_gnss_araim,0.714
1657065609.228222,2.2_lidar_araim,0.015
1657065609.228222,2.3_dynamic_al,0.000
1657065609.228222,2.3_state_machine,0.015
1657065609.228222,2.3_integrity_total,0.790
1657065609.228222,1.2_odom_insert_frame,6.048
1657065604.228272,1.4_sub_map_insert,1.763
1657065609.328247,1.1_pointcloud_extract,0.005
1657065609.328247,1.1_cloud_preprocess,0.189
1657065609.328247,1.1_ros_callback_total,0.254
1657065609.328247,1.2_imu_integration,0.094
1657065609.328247,1.2_pointcloud_deskew,0.009
1657065609.328247,1.2_covariance_estimation,0.246
1657065609.328247,1.2_create_factors,0.243
1657065609.328247,1.2_smoother_update,23.811
1657065609.328247,1.3_gnss_injection,0.669
1657065609.328247,1.2_update_frames_calculate_estimate,0.083
1657065609.328247,1.2_update_frames_state_copy,0.020
1657065609.328247,1.2_update_frames_sigma_p,0.038
1657065609.328247,1.2_update_frames_icp_quality,0.264
1657065609.328247,1.2_update_frames,0.578
1657065609.304246,2.1_gnss_araim,0.676
1657065609.328247,2.2_lidar_araim,0.016
1657065609.328247,2.3_dynamic_al,0.000
1657065609.328247,2.3_state_machine,0.016
1657065609.328247,2.3_integrity_total,0.767
1657065609.328247,1.2_odom_insert_frame,28.367
1657065604.328223,1.4_sub_map_insert,1.776
1657065609.428502,1.1_pointcloud_extract,0.005
1657065609.428502,1.1_cloud_preprocess,0.194
1657065609.428502,1.1_ros_callback_total,0.267
1657065609.428502,1.2_imu_integration,0.077
1657065609.428502,1.2_pointcloud_deskew,0.012
1657065609.428502,1.2_covariance_estimation,0.239
1657065609.428502,1.2_create_factors,0.213
1657065609.428502,1.2_smoother_update,17.262
1657065609.428502,1.3_gnss_injection,0.275
1657065609.428502,1.2_update_frames_calculate_estimate,0.039
1657065609.428502,1.2_update_frames_state_copy,0.014
1657065609.428502,1.2_update_frames_sigma_p,0.023
1657065609.428502,1.2_update_frames_icp_quality,0.284
1657065609.428502,1.2_update_frames,0.495
1657065609.404224,2.1_gnss_araim,0.876
1657065609.428502,2.2_lidar_araim,0.014
1657065609.428502,2.3_dynamic_al,0.000
1657065609.428502,2.3_state_machine,0.016
1657065609.428502,2.3_integrity_total,0.954
1657065609.428502,1.2_odom_insert_frame,20.791
1657065604.428251,1.4_sub_map_insert,3.215
1657065609.528275,1.1_pointcloud_extract,0.005
1657065609.528275,1.1_cloud_preprocess,0.232
1657065609.528275,1.1_ros_callback_total,0.301
1657065609.528275,1.2_imu_integration,0.072
1657065609.528275,1.2_pointcloud_deskew,0.011
1657065609.528275,1.2_covariance_estimation,0.297
1657065609.528275,1.2_create_factors,0.219
1657065609.528275,1.2_smoother_update,2.487
1657065609.528275,1.3_gnss_injection,0.454
