stamp,module,elapsed_ms
1657065608.526265,1.2_smoother_update,1.918
1657065608.526265,1.3_gnss_injection,0.360
1657065608.526265,1.2_update_frames_calculate_estimate,0.049
1657065608.526265,1.2_update_frames_state_copy,0.017
1657065608.526265,1.2_update_frames_sigma_p,0.041
1657065608.526265,1.2_update_frames,0.141
1657065608.499381,2.1_gnss_araim,0.595
1657065608.526265,2.3_dynamic_al,0.000
1657065608.526265,2.3_state_machine,0.000
1657065608.526265,2.3_integrity_total,0.658
1657065608.526265,1.2_odom_insert_frame,5.357
1657065608.626342,1.1_pointcloud_extract,0.011
1657065608.626342,1.1_cloud_preprocess,1.344
1657065608.626342,1.1_ros_callback_total,1.427
1657065608.626342,1.2_imu_integration,0.092
1657065608.626342,1.2_pointcloud_deskew,0.038
1657065608.626342,1.2_covariance_estimation,0.794
1657065608.626342,1.2_create_factors,0.016
1657065608.626342,1.2_smoother_update,23.395
1657065608.626342,1.3_gnss_injection,0.504
1657065608.626342,1.2_update_frames_calculate_estimate,0.047
1657065608.626342,1.2_update_frames_state_copy,0.013
1657065608.626342,1.2_update_frames_sigma_p,0.961
1657065608.626342,1.2_update_frames,1.061
1657065608.599221,2.1_gnss_araim,0.915
1657065608.626342,2.3_dynamic_al,0.000
1657065608.626342,2.3_state_machine,0.000
1657065608.626342,2.3_integrity_total,0.951
1657065608.626342,1.2_odom_insert_frame,34.553
1657065603.626276,1.4_sub_map_insert,3.031
1657065608.726361,1.1_pointcloud_extract,0.012
1657065608.726361,1.1_cloud_preprocess,1.333
1657065608.726361,1.1_ros_callback_total,1.419
1657065608.726361,1.2_imu_integration,0.076
1657065608.726361,1.2_pointcloud_deskew,0.047
1657065608.726361,1.2_covariance_estimation,0.597
1657065608.726361,1.2_create_factors,0.016
1657065608.726361,1.2_smoother_update,18.395
1657065608.726361,1.3_gnss_injection,0.354
1657065608.726361,1.2_update_frames_calculate_estimate,0.057
1657065608.726361,1.2_update_frames_state_copy,0.018
1657065608.726361,1.2_update_frames_sigma_p,0.029
1657065608.726361,1.2_update_frames,0.140
1657065608.699360,2.1_gnss_araim,0.795
1657065608.726361,2.3_dynamic_al,0.000
1657065608.726361,2.3_state_machine,0.000
1657065608.726361,2.3_integrity_total,0.852
1657065608.726361,1.2_odom_insert_frame,21.726
1657065608.826336,1.1_pointcloud_extract,0.011
1657065608.826336,1.1_cloud_preprocess,1.366
1657065608.826336,1.1_ros_callback_total,1.442
1657065608.826336,1.2_imu_integration,0.089
1657065608.826336,1.2_pointcloud_deskew,0.040
1657065608.826336,1.2_covariance_estimation,0.621
1657065608.826336,1.2_create_factors,0.018
1657065608.826336,1.2_smoother_update,1.984
1657065608.826336,1.3_gnss_injection,0.391
1657065608.826336,1.2_update_frames_calculate_estimate,0.058
1657065608.826336,1.2_update_frames_state_copy,0.016
1657065608.826336,1.2_update_frames_sigma_p,0.042
1657065608.826336,1.2_update_frames,0.150
1657065608.799369,2.1_gnss_araim,0.647
1657065608.826336,2.3_dynamic_al,0.000
1657065608.826336,2.3_state_machine,0.000
1657065608.826336,2.3_integrity_total,0.708
1657065608.826336,1.2_odom_insert_frame,5.241
1657065603.826366,1.4_sub_map_insert,2.965
1657065608.926275,1.1_pointcloud_extract,0.009
1657065608.926275,1.1_cloud_preprocess,1.282
1657065608.926275,1.1_ros_callback_total,1.338
1657065608.926275,1.2_imu_integration,0.089
1657065608.926275,1.2_pointcloud_deskew,0.050
1657065608.926275,1.2_covariance_estimation,0.671
1657065608.926275,1.2_create_factors,0.035
1657065608.926275,1.2_smoother_update,18.719
1657065608.926275,1.3_gnss_injection,0.350
1657065608.926275,1.2_update_frames_calculate_estimate,0.051
1657065608.926275,1.2_update_frames_state_copy,0.018
1657065608.926275,1.2_update_frames_sigma_p,0.026
1657065608.926275,1.2_update_frames,0.128
1657065608.899283,2.1_gnss_araim,0.860
1657065608.926275,2.3_dynamic_al,0.000
1657065608.926275,2.3_state_machine,0.000
1657065608.926275,2.3_integrity_total,0.925
1657065608.926275,1.2_odom_insert_frame,22.209
1657065609.026216,1.1_pointcloud_extract,0.011
1657065609.026216,1.1_cloud_preprocess,1.356
1657065609.026216,1.1_ros_callback_total,1.435
1657065609.026216,1.2_imu_integration,0.099
1657065609.026216,1.2_pointcloud_deskew,0.040
1657065609.026216,1.2_covariance_estimation,0.653
1657065609.026216,1.2_create_factors,0.018
1657065609.026216,1.2_smoother_update,18.505
1657065609.026216,1.3_gnss_injection,0.341
1657065609.026216,1.2_update_frames_calculate_estimate,0.053
1657065609.026216,1.2_update_frames_state_copy,0.018
1657065609.026216,1.2_update_frames_sigma_p,0.028
1657065609.026216,1.2_update_frames,0.133
1657065608.999218,2.1_gnss_araim,0.648
1657065609.026216,2.3_dynamic_al,0.000
1657065609.026216,2.3_state_machine,0.000
1657065609.026216,2.3_integrity_total,0.711
1657065609.026216,1.2_odom_insert_frame,21.761
1657065604.026353,1.4_sub_map_insert,1.524
1657065609.126326,1.1_pointcloud_extract,0.012
1657065609.126326,1.1_cloud_preprocess,1.376
1657065609.126326,1.1_ros_callback_total,1.456
1657065609.126326,1.2_imu_integration,0.090
1657065609.126326,1.2_pointcloud_deskew,0.039
1657065609.126326,1.2_covariance_estimation,0.504
1657065609.126326,1.2_create_factors,0.016
1657065609.126326,1.2_smoother_update,2.308
1657065609.126326,1.3_gnss_injection,0.382
1657065609.126326,1.2_update_frames_calculate_estimate,0.059
1657065609.126326,1.2_update_frames_state_copy,0.017
1657065609.126326,1.2_update_frames_sigma_p,0.058
1657065609.126326,1.2_update_frames,0.170
1657065609.099365,2.1_gnss_araim,0.633
1657065609.126326,2.3_dynamic_al,0.000
1657065609.126326,2.3_state_machine,0.000
1657065609.126326,2.3_integrity_total,0.694
1657065609.126326,1.2_odom_insert_frame,5.527
1657065604.126289,1.4_sub_map_insert,2.953
1657065609.226307,1.1_pointcloud_extract,0.011
1657065609.226307,1.1_cloud_preprocess,1.383
1657065609.226307,1.1_ros_callback_total,1.467
1657065609.226307,1.2_imu_integration,0.090
1657065609.226307,1.2_pointcloud_deskew,0.043
1657065609.226307,1.2_covariance_estimation,0.475
1657065609.226307,1.2_create_factors,0.019
1657065609.226307,1.2_smoother_update,18.380
1657065609.226307,1.3_gnss_injection,0.353
1657065609.226307,1.2_update_frames_calculate_estimate,0.054
1657065609.226307,1.2_update_frames_state_copy,0.018
1657065609.226307,1.2_update_frames_sigma_p,0.028
1657065609.226307,1.2_update_frames,0.136
1657065609.199347,2.1_gnss_araim,0.854
1657065609.226307,2.3_dynamic_al,0.000
1657065609.226307,2.3_state_machine,0.000
1657065609.226307,2.3_integrity_total,0.917
1657065609.226307,1.2_odom_insert_frame,21.635
1657065604.326276,1.4_sub_map_insert,1.585
1657065609.326277,1.1_pointcloud_extract,0.011
1657065609.326277,1.1_cloud_preprocess,1.342
1657065609.326277,1.1_ros_callback_total,1.427
1657065609.326277,1.2_imu_integration,0.089
1657065609.326277,1.2_pointcloud_deskew,0.042
1657065609.326277,1.2_covariance_estimation,0.487
1657065609.326277,1.2_create_factors,0.015
1657065609.326277,1.2_smoother_update,18.205
1657065609.326277,1.3_gnss_injection,0.346
1657065609.326277,1.2_update_frames_calculate_estimate,0.049
1657065609.326277,1.2_update_frames_state_copy,0.017
1657065609.326277,1.2_update_frames_sigma_p,0.027
1657065609.326277,1.2_update_frames,0.130
1657065609.299278,2.1_gnss_araim,0.805
1657065609.326277,2.3_dynamic_al,0.000
1657065609.326277,2.3_state_machine,0.000
1657065609.326277,2.3_integrity_total,0.866
1657065609.326277,1.2_odom_insert_frame,21.368
1657065604.426254,1.4_sub_map_insert,1.639
1657065609.426284,1.1_pointcloud_extract,0.011
1657065609.426284,1.1_cloud_preprocess,1.268
1657065609.426284,1.1_ros_callback_total,1.347
1657065609.426284,1.2_imu_integration,0.089
1657065609.426284,1.2_pointcloud_deskew,0.042
1657065609.426284,1.2_covariance_estimation,0.503
1657065609.426284,1.2_create_factors,0.018
1657065609.426284,1.2_smoother_update,18.528
1657065609.426284,1.3_gnss_injection,0.357
1657065609.426284,1.2_update_frames_calculate_estimate,0.054
1657065609.426284,1.2_update_frames_state_copy,0.018
1657065609.426284,1.2_update_frames_sigma_p,0.026
1657065609.426284,1.2_update_frames,0.131
1657065609.399298,2.1_gnss_araim,0.794
1657065609.426284,2.3_dynamic_al,0.000
1657065609.426284,2.3_state_machine,0.000
1657065609.426284,2.3_integrity_total,0.852
1657065609.426284,1.2_odom_insert_frame,21.785
1657065604.526244,1.4_sub_map_insert,2.420
1657065609.526274,1.1_pointcloud_extract,0.011
1657065609.526274,1.1_cloud_preprocess,1.370
1657065609.526274,1.1_ros_callback_total,1.447
1657065609.526274,1.2_imu_integration,0.089
1657065609.526274,1.2_pointcloud_deskew,0.040
1657065609.526274,1.2_covariance_estimation,0.492
1657065609.526274,1.2_create_factors,0.017
1657065609.526274,1.2_smoother_update,18.728
1657065609.526274,1.3_gnss_injection,0.379
1657065609.526274,1.2_update_frames_calculate_estimate,0.061
1657065609.526274,1.2_update_frames_state_copy,0.019
1657065609.526274,1.2_update_frames_sigma_p,0.028
1657065609.526274,1.2_update_frames,0.144
1657065609.499283,2.1_gnss_araim,0.954
1657065609.526274,2.3_dynamic_al,0.000
1657065609.526274,2.3_state_machine,0.000
1657065609.526274,2.3_integrity_total,1.012
1657065609.526274,1.2_odom_insert_frame,22.250
1657065609.626276,1.1_pointcloud_extract,0.011
1657065609.626276,1.1_cloud_preprocess,1.404
1657065609.626276,1.1_ros_callback_total,1.482
1657065609.626276,1.2_imu_integration,0.076
1657065609.626276,1.2_pointcloud_deskew,0.049
1657065609.626276,1.2_covariance_estimation,0.380
1657065609.626276,1.2_create_factors,0.011
1657065609.626276,1.2_smoother_update,1.576
1657065609.626276,1.3_gnss_injection,0.269
1657065609.626276,1.2_update_frames_calculate_estimate,0.042
1657065609.626276,1.2_update_frames_state_copy,0.013
1657065609.626276,1.2_update_frames_sigma_p,0.031
1657065609.626276,1.2_update_frames,0.109
1657065609.599281,2.1_gnss_araim,0.640
1657065609.626276,2.3_dynamic_al,0.000
1657065609.626276,2.3_state_machine,0.000
1657065609.626276,2.3_integrity_total,0.700
1657065609.626276,1.2_odom_insert_frame,4.053
1657065604.626282,1.4_sub_map_insert,2.544
1657065609.726279,1.1_pointcloud_extract,0.011
1657065609.726279,1.1_cloud_preprocess,1.442
1657065609.726279,1.1_ros_callback_total,1.537
1657065609.726279,1.2_imu_integration,0.089
1657065609.726279,1.2_pointcloud_deskew,0.039
1657065609.726279,1.2_covariance_estimation,0.502
1657065609.726279,1.2_create_factors,0.014
1657065609.726279,1.2_smoother_update,2.139
1657065609.726279,1.3_gnss_injection,0.365
1657065609.726279,1.2_update_frames_calculate_estimate,0.056
1657065609.726279,1.2_update_frames_state_copy,0.016
1657065609.726279,1.2_update_frames_sigma_p,0.041
1657065609.726279,1.2_update_frames,0.147
1657065609.699284,2.1_gnss_araim,0.733
1657065609.726279,2.3_dynamic_al,0.000
1657065609.726279,2.3_state_machine,0.000
1657065609.726279,2.3_integrity_total,0.786
1657065609.726279,1.2_odom_insert_frame,5.351
1657065609.826348,1.1_pointcloud_extract,0.011
1657065609.826348,1.1_cloud_preprocess,1.295
1657065609.826348,1.1_ros_callback_total,1.368
1657065609.826348,1.2_imu_integration,0.091
1657065609.826348,1.2_pointcloud_deskew,0.039
1657065609.826348,1.2_covariance_estimation,0.497
1657065609.826348,1.2_create_factors,0.016
1657065609.826348,1.2_smoother_update,18.813
1657065609.826348,1.3_gnss_injection,0.372
1657065609.826348,1.2_update_frames_calculate_estimate,0.064
1657065609.826348,1.2_update_frames_state_copy,0.019
1657065609.826348,1.2_update_frames_sigma_p,0.030
1657065609.826348,1.2_update_frames,0.152
1657065609.799281,2.1_gnss_araim,0.794
1657065609.826348,2.3_dynamic_al,0.000
1657065609.826348,2.3_state_machine,0.000
1657065609.826348,2.3_integrity_total,0.842
1657065609.826348,1.2_odom_insert_frame,22.186
1657065604.826281,1.4_sub_map_insert,2.543
1657065609.926219,1.1_pointcloud_extract,0.011
1657065609.926219,1.1_cloud_preprocess,1.269
1657065609.926219,1.1_ros_callback_total,1.335
1657065609.926219,1.2_imu_integration,0.090
1657065609.926219,1.2_pointcloud_deskew,0.040
1657065609.926219,1.2_covariance_estimation,0.512
1657065609.926219,1.2_create_factors,0.020
1657065609.926219,1.2_smoother_update,1.961
1657065609.926219,1.3_gnss_injection,0.380
1657065609.926219,1.2_update_frames_calculate_estimate,0.060
1657065609.926219,1.2_update_frames_state_copy,0.017
1657065609.926219,1.2_update_frames_sigma_p,0.036
1657065609.926219,1.2_update_frames,0.151
1657065609.899242,2.1_gnss_araim,0.636
1657065609.926219,2.3_dynamic_al,0.000
1657065609.926219,2.3_state_machine,0.000
1657065609.926219,2.3_integrity_total,0.698
1657065609.926219,1.2_odom_insert_frame,5.165
1657065610.026241,1.1_pointcloud_extract,0.012
1657065610.026241,1.1_cloud_preprocess,1.299
1657065610.026241,1.1_ros_callback_total,1.378
1657065610.026241,1.2_imu_integration,0.075
1657065610.026241,1.2_pointcloud_deskew,0.050
1657065610.026241,1.2_covariance_estimation,0.606
1657065610.026241,1.2_create_factors,0.012
1657065610.026241,1.2_smoother_update,14.537
1657065610.026241,1.3_gnss_injection,0.278
1657065610.026241,1.2_update_frames_calculate_estimate,0.040
1657065610.026241,1.2_update_frames_state_copy,0.014
1657065610.026241,1.2_update_frames_sigma_p,0.023
1657065610.026241,1.2_update_frames,0.100
1657065609.999421,2.1_gnss_araim,0.691
1657065610.026241,2.3_dynamic_al,0.000
1657065610.026241,2.3_state_machine,0.000
1657065610.026241,2.3_integrity_total,0.728
1657065610.026241,1.2_odom_insert_frame,17.312
1657065605.026281,1.4_sub_map_insert,1.358
1657065610.124359,1.1_pointcloud_extract,0.010
1657065610.124359,1.1_cloud_preprocess,1.309
1657065610.124359,1.1_ros_callback_total,1.373
1657065610.124359,1.2_imu_integration,0.079
1657065610.124359,1.2_pointcloud_deskew,0.048
1657065610.124359,1.2_covariance_estimation,0.628
1657065610.124359,1.2_create_factors,0.017
1657065610.124359,1.2_smoother_update,14.244
1657065610.124359,1.3_gnss_injection,0.277
1657065610.124359,1.2_update_frames_calculate_estimate,0.039
1657065610.124359,1.2_update_frames_state_copy,0.014
1657065610.124359,1.2_update_frames_sigma_p,0.022
1657065610.124359,1.2_update_frames,0.097
1657065610.099258,2.1_gnss_araim,0.637
1657065610.124359,2.3_dynamic_al,0.000
1657065610.124359,2.3_state_machine,0.000
1657065610.124359,2.3_integrity_total,0.672
1657065610.124359,1.2_odom_insert_frame,16.992
1657065605.126297,1.4_sub_map_insert,1.351
1657065610.226358,1.1_pointcloud_extract,0.011
1657065610.226358,1.1_cloud_preprocess,1.270
1657065610.226358,1.1_ros_callback_total,1.348
1657065610.226358,1.2_imu_integration,0.080
1657065610.226358,1.2_pointcloud_deskew,0.048
1657065610.226358,1.2_covariance_estimation,0.302
1657065610.226358,1.2_create_factors,0.013
1657065610.226358,1.2_smoother_update,1.832
1657065610.226358,1.3_gnss_injection,0.269
1657065610.226358,1.2_update_frames_calculate_estimate,0.042
1657065610.226358,1.2_update_frames_state_copy,0.012
1657065610.226358,1.2_update_frames_sigma_p,0.045
1657065610.226358,1.2_update_frames,0.124
1657065610.199351,2.1_gnss_araim,0.842
1657065610.226358,2.3_dynamic_al,0.000
1657065610.226358,2.3_state_machine,0.000
1657065610.226358,2.3_integrity_total,0.909
1657065610.226358,1.2_odom_insert_frame,4.558
1657065605.226275,1.4_sub_map_insert,2.625
1657065610.326353,1.1_pointcloud_extract,0.011
1657065610.326353,1.1_cloud_preprocess,1.343
1657065610.326353,1.1_ros_callback_total,1.427
1657065610.326353,1.2_imu_integration,0.091
1657065610.326353,1.2_pointcloud_deskew,0.039
1657065610.326353,1.2_covariance_estimation,0.479
1657065610.326353,1.2_create_factors,0.020
1657065610.326353,1.2_smoother_update,18.461
1657065610.326353,1.3_gnss_injection,0.347
1657065610.326353,1.2_update_frames_calculate_estimate,0.053
1657065610.326353,1.2_update_frames_state_copy,0.018
1657065610.326353,1.2_update_frames_sigma_p,0.027
1657065610.326353,1.2_update_frames,0.133
1657065610.299340,2.1_gnss_araim,0.654
1657065610.326353,2.3_dynamic_al,0.000
1657065610.326353,2.3_state_machine,0.000
1657065610.326353,2.3_integrity_total,0.714
1657065610.326353,1.2_odom_insert_frame,21.509
1657065605.426276,1.4_sub_map_insert,1.408
1657065610.426355,1.1_pointcloud_extract,0.008
1657065610.426355,1.1_cloud_preprocess,1.199
1657065610.426355,1.1_ros_callback_total,1.264
1657065610.426355,1.2_imu_integration,0.074
1657065610.426355,1.2_pointcloud_deskew,0.048
1657065610.426355,1.2_covariance_estimation,0.559
1657065610.426355,1.2_create_factors,0.014
1657065610.426355,1.2_smoother_update,13.836
1657065610.426355,1.3_gnss_injection,0.256
1657065610.426355,1.2_update_frames_calculate_estimate,0.038
1657065610.426355,1.2_update_frames_state_copy,0.014
1657065610.426355,1.2_update_frames_sigma_p,0.022
1657065610.426355,1.2_update_frames,0.097
1657065610.399340,2.1_gnss_araim,0.730
1657065610.426355,2.3_dynamic_al,0.000
1657065610.426355,2.3_state_machine,0.000
1657065610.426355,2.3_integrity_total,0.791
1657065610.426355,1.2_odom_insert_frame,16.475
1657065605.526301,1.4_sub_map_insert,1.425
1657065610.526282,1.1_pointcloud_extract,0.009
1657065610.526282,1.1_cloud_preprocess,1.295
1657065610.526282,1.1_ros_callback_total,1.362
1657065610.526282,1.2_imu_integration,0.089
1657065610.526282,1.2_pointcloud_deskew,0.051
1657065610.526282,1.2_covariance_estimation,0.497
1657065610.526282,1.2_create_factors,0.016
1657065610.526282,1.2_smoother_update,1.926
1657065610.526282,1.3_gnss_injection,0.368
1657065610.526282,1.2_update_frames_calculate_estimate,0.059
1657065610.526282,1.2_update_frames_state_copy,0.016
1657065610.526282,1.2_update_frames_sigma_p,0.037
1657065610.526282,1.2_update_frames,0.146
1657065610.499291,2.1_gnss_araim,0.684
1657065610.526282,2.3_dynamic_al,0.000
1657065610.526282,2.3_state_machine,0.000
1657065610.526282,2.3_integrity_total,0.771
1657065610.526282,1.2_odom_insert_frame,5.174
1657065605.626277,1.4_sub_map_insert,1.474
1657065610.626438,1.1_pointcloud_extract,0.010
1657065610.626438,1.1_cloud_preprocess,1.260
1657065610.626438,1.1_ros_callback_total,1.348
1657065610.626438,1.2_imu_integration,0.090
1657065610.626438,1.2_pointcloud_deskew,0.038
1657065610.626438,1.2_covariance_estimation,0.495
1657065610.626438,1.2_create_factors,0.016
1657065610.626438,1.2_smoother_update,2.173
1657065610.626438,1.3_gnss_injection,0.367
1657065610.626438,1.2_update_frames_calculate_estimate,0.051
1657065610.626438,1.2_update_frames_state_copy,0.016
1657065610.626438,1.2_update_frames_sigma_p,0.042
1657065610.626438,1.2_update_frames,0.143
1657065610.599288,2.1_gnss_araim,0.652
1657065610.626438,2.3_dynamic_al,0.000
1657065610.626438,2.3_state_machine,0.000
1657065610.626438,2.3_integrity_total,0.719
1657065610.626438,1.2_odom_insert_frame,5.301
1657065605.726275,1.4_sub_map_insert,1.425
1657065610.727312,1.1_pointcloud_extract,0.011
1657065610.727312,1.1_cloud_preprocess,1.293
1657065610.727312,1.1_ros_callback_total,1.364
1657065610.727312,1.2_imu_integration,0.076
1657065610.727312,1.2_pointcloud_deskew,0.048
1657065610.727312,1.2_covariance_estimation,0.381
1657065610.727312,1.2_create_factors,0.016
1657065610.727312,1.2_smoother_update,13.834
1657065610.727312,1.3_gnss_injection,0.261
1657065610.727312,1.2_update_frames_calculate_estimate,0.038
1657065610.727312,1.2_update_frames_state_copy,0.013
1657065610.727312,1.2_update_frames_sigma_p,0.022
1657065610.727312,1.2_update_frames,0.095
1657065610.699406,2.1_gnss_araim,0.654
1657065610.727312,2.3_dynamic_al,0.000
1657065610.727312,2.3_state_machine,0.000
1657065610.727312,2.3_integrity_total,0.712
1657065610.727312,1.2_odom_insert_frame,16.215
1657065605.826288,1.4_sub_map_insert,1.380
1657065610.826282,1.1_pointcloud_extract,0.011
1657065610.826282,1.1_cloud_preprocess,1.304
1657065610.826282,1.1_ros_callback_total,1.401
1657065610.826282,1.2_imu_integration,0.089
1657065610.826282,1.2_pointcloud_deskew,0.040
1657065610.826282,1.2_covariance_estimation,0.501
1657065610.826282,1.2_create_factors,0.016
1657065610.826282,1.2_smoother_update,1.919
1657065610.826282,1.3_gnss_injection,0.367
1657065610.826282,1.2_update_frames_calculate_estimate,0.060
1657065610.826282,1.2_update_frames_state_copy,0.017
1657065610.826282,1.2_update_frames_sigma_p,0.037
1657065610.826282,1.2_update_frames,0.149
1657065610.799406,2.1_gnss_araim,0.730
1657065610.826282,2.3_dynamic_al,0.000
1657065610.826282,2.3_state_machine,0.000
1657065610.826282,2.3_integrity_total,0.789
1657065610.826282,1.2_odom_insert_frame,5.156
1657065605.926275,1.4_sub_map_insert,1.392
1657065610.926326,1.1_pointcloud_extract,0.011
1657065610.926326,1.1_cloud_preprocess,1.333
1657065610.926326,1.1_ros_callback_total,1.421
1657065610.926326,1.2_imu_integration,0.090
1657065610.926326,1.2_pointcloud_deskew,0.039
1657065610.926326,1.2_covariance_estimation,0.501
1657065610.926326,1.2_create_factors,0.016
1657065610.926326,1.2_smoother_update,2.157
1657065610.926326,1.3_gnss_injection,0.361
1657065610.926326,1.2_update_frames_calculate_estimate,0.056
1657065610.926326,1.2_update_frames_state_copy,0.017
1657065610.926326,1.2_update_frames_sigma_p,0.042
1657065610.926326,1.2_update_frames,0.149
1657065610.899286,2.1_gnss_araim,0.640
1657065610.926326,2.3_dynamic_al,0.000
1657065610.926326,2.3_state_machine,0.000
1657065610.926326,2.3_integrity_total,0.691
1657065610.926326,1.2_odom_insert_frame,5.270
1657065611.026303,1.1_pointcloud_extract,0.011
1657065611.026303,1.1_cloud_preprocess,1.376
1657065611.026303,1.1_ros_callback_total,1.472
1657065611.026303,1.2_imu_integration,0.090
1657065611.026303,1.2_pointcloud_deskew,0.039
1657065611.026303,1.2_covariance_estimation,0.495
1657065611.026303,1.2_create_factors,0.017
1657065611.026303,1.2_smoother_update,1.991
1657065611.026303,1.3_gnss_injection,0.370
1657065611.026303,1.2_update_frames_calculate_estimate,0.054
1657065611.026303,1.2_update_frames_state_copy,0.016
1657065611.026303,1.2_update_frames_sigma_p,0.041
1657065611.026303,1.2_update_frames,0.145
1657065610.999443,2.1_gnss_araim,0.672
1657065611.026303,2.3_dynamic_al,0.000
1657065611.026303,2.3_state_machine,0.000
1657065611.026303,2.3_integrity_total,0.734
1657065611.026303,1.2_odom_insert_frame,5.161
1657065606.026369,1.4_sub_map_insert,3.074
1657065611.126342,1.1_pointcloud_extract,0.011
1657065611.126342,1.1_cloud_preprocess,1.268
1657065611.126342,1.1_ros_callback_total,1.337
1657065611.126342,1.2_imu_integration,0.091
1657065611.126342,1.2_pointcloud_deskew,0.038
1657065611.126342,1.2_covariance_estimation,0.493
1657065611.126342,1.2_create_factors,0.016
1657065611.126342,1.2_smoother_update,2.155
1657065611.126342,1.3_gnss_injection,0.360
1657065611.126342,1.2_update_frames_calculate_estimate,0.049
1657065611.126342,1.2_update_frames_state_copy,0.016
1657065611.126342,1.2_update_frames_sigma_p,0.043
1657065611.126342,1.2_update_frames,0.141
1657065611.099339,2.1_gnss_araim,0.672
1657065611.126342,2.3_dynamic_al,0.000
1657065611.126342,2.3_state_machine,0.000
1657065611.126342,2.3_integrity_total,0.734
1657065611.126342,1.2_odom_insert_frame,5.303
1657065606.226276,1.4_sub_map_insert,1.647
1657065611.226339,1.1_pointcloud_extract,0.011
1657065611.226339,1.1_cloud_preprocess,1.264
1657065611.226339,1.1_ros_callback_total,1.336
1657065611.226339,1.2_imu_integration,0.089
1657065611.226339,1.2_pointcloud_deskew,0.039
1657065611.226339,1.2_covariance_estimation,0.490
1657065611.226339,1.2_create_factors,0.017
1657065611.226339,1.2_smoother_update,18.594
1657065611.226339,1.3_gnss_injection,0.358
1657065611.226339,1.2_update_frames_calculate_estimate,0.065
1657065611.226339,1.2_update_frames_state_copy,0.019
1657065611.226339,1.2_update_frames_sigma_p,0.031
1657065611.226339,1.2_update_frames,0.158
1657065611.199341,2.1_gnss_araim,0.889
1657065611.226339,2.3_dynamic_al,0.000
1657065611.226339,2.3_state_machine,0.000
1657065611.226339,2.3_integrity_total,0.940
1657065611.226339,1.2_odom_insert_frame,21.962
1657065606.326284,1.4_sub_map_insert,1.671
1657065611.326336,1.1_pointcloud_extract,0.011
1657065611.326336,1.1_cloud_preprocess,1.285
1657065611.326336,1.1_ros_callback_total,1.370
1657065611.326336,1.2_imu_integration,0.090
1657065611.326336,1.2_pointcloud_deskew,0.037
1657065611.326336,1.2_covariance_estimation,0.477
1657065611.326336,1.2_create_factors,0.018
1657065611.326336,1.2_smoother_update,18.718
1657065611.326336,1.3_gnss_injection,0.356
1657065611.326336,1.2_update_frames_calculate_estimate,0.061
1657065611.326336,1.2_update_frames_state_copy,0.019
1657065611.326336,1.2_update_frames_sigma_p,0.029
1657065611.326336,1.2_update_frames,0.147
1657065611.299337,2.1_gnss_araim,0.827
1657065611.326336,2.3_dynamic_al,0.000
1657065611.326336,2.3_state_machine,0.000
1657065611.326336,2.3_integrity_total,0.880
1657065611.326336,1.2_odom_insert_frame,22.007
1657065606.426274,1.4_sub_map_insert,1.671
1657065611.426341,1.1_pointcloud_extract,0.011
1657065611.426341,1.1_cloud_preprocess,1.257
1657065611.426341,1.1_ros_callback_total,1.328
1657065611.426341,1.2_imu_integration,0.089
1657065611.426341,1.2_pointcloud_deskew,0.050
1657065611.426341,1.2_covariance_estimation,0.507
1657065611.426341,1.2_create_factors,0.017
1657065611.426341,1.2_smoother_update,19.028
1657065611.426341,1.3_gnss_injection,0.368
1657065611.426341,1.2_update_frames_calculate_estimate,0.068
1657065611.426341,1.2_update_frames_state_copy,0.018
1657065611.426341,1.2_update_frames_sigma_p,0.035
1657065611.426341,1.2_update_frames,0.167
1657065611.399340,2.1_gnss_araim,0.783
1657065611.426341,2.3_dynamic_al,0.000
1657065611.426341,2.3_state_machine,0.000
1657065611.426341,2.3_integrity_total,0.837
1657065611.426341,1.2_odom_insert_frame,22.470
1657065606.526275,1.4_sub_map_insert,1.627
1657065611.526338,1.1_pointcloud_extract,0.012
1657065611.526338,1.1_cloud_preprocess,1.274
1657065611.526338,1.1_ros_callback_total,1.355
1657065611.526338,1.2_imu_integration,0.090
1657065611.526338,1.2_pointcloud_deskew,0.038
1657065611.526338,1.2_covariance_estimation,0.491
1657065611.526338,1.2_create_factors,0.017
1657065611.526338,1.2_smoother_update,18.722
1657065611.526338,1.3_gnss_injection,0.360
1657065611.526338,1.2_update_frames_calculate_estimate,0.056
1657065611.526338,1.2_update_frames_state_copy,0.019
1657065611.526338,1.2_update_frames_sigma_p,0.027
1657065611.526338,1.2_update_frames,0.138
1657065611.499338,2.1_gnss_araim,1.067
1657065611.526338,2.3_dynamic_al,0.000
1657065611.526338,2.3_state_machine,0.000
1657065611.526338,2.3_integrity_total,1.127
1657065611.526338,1.2_odom_insert_frame,22.273
1657065606.626275,1.4_sub_map_insert,1.672
1657065611.626337,1.1_pointcloud_extract,0.010
1657065611.626337,1.1_cloud_preprocess,1.290
1657065611.626337,1.1_ros_callback_total,1.373
1657065611.626337,1.2_imu_integration,0.090
1657065611.626337,1.2_pointcloud_deskew,0.038
1657065611.626337,1.2_covariance_estimation,0.496
1657065611.626337,1.2_create_factors,0.018
1657065611.626337,1.2_smoother_update,18.994
1657065611.626337,1.3_gnss_injection,0.376
1657065611.626337,1.2_update_frames_calculate_estimate,0.066
1657065611.626337,1.2_update_frames_state_copy,0.018
