row_type,stamp,state,HPL,VPL,HAL,VAL,IM,PL_E,PL_N,PL_U,pl_ff,K_ff,K_fa,n_sv,n_const,PDOP,sigma_H,n_hyp,n_det,n_trunks,tdop,lidar_valid,lidar_n_hyp,lidar_n_det,lidar_HPL,lidar_mode,hyp_index,sat_id,d_E,d_N,d_U,sigma_ss_E,sigma_ss_N,sigma_ss_U,sigma_k_E,sigma_k_N,sigma_k_U,hyp_PL_E,hyp_PL_N,hyp_PL_U,fault_detected,final_HPL_source,final_VPL_source,final_PL_source,gnss_valid,gnss_HPL,gnss_VPL,gnss_PL_E,gnss_PL_N,gnss_PL_U,gnss_pl_ff,gnss_K_ff,gnss_K_fa,gnss_n_hyp,gnss_n_det,lidar_VPL,lidar_PL_E,lidar_PL_N,lidar_PL_U
worst_hyp,1657065602.628261,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.919242,-0.377730,1.335373,1.499540,0.616183,2.178365,4.531022,3.898426,11.482523,25.282764,17.860352,54.705341,0,,,,,,,,,,,,,,,,,,
epoch,1657065602.728272,UNSAFE,25.431959,72.850872,10.000000,20.000000,-52.850872,25.431959,21.189095,72.850872,23.308208,5.451310,5.162324,41,4,12.657157,5.753233,41,0,0,1000000000.000000,1,6,0,1.799008,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.431959,72.850872,25.431959,21.189095,72.850872,23.308208,5.451310,5.162324,41,0,1.991067,1.789294,1.799008,1.991067
worst_hyp,1657065602.728272,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-1.068320,0.439002,-1.551913,1.499550,0.616206,2.178346,4.531040,3.898426,11.482557,25.431959,17.921738,54.921906,0,,,,,,,,,,,,,,,,,,
epoch,1657065602.828277,UNSAFE,25.331821,74.199897,10.000000,20.000000,-54.199897,25.331821,21.905315,74.199897,23.308294,5.451310,5.162324,41,4,12.657195,5.753243,41,0,0,1000000000.000000,1,6,0,1.801249,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.331821,74.199897,25.331821,21.905315,74.199897,23.308294,5.451310,5.162324,41,0,1.982160,1.792315,1.801249,1.982160
worst_hyp,1657065602.828277,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.968065,-0.397816,1.406255,1.499559,0.616228,2.178327,4.531058,3.898426,11.482590,25.331821,17.880667,54.776273,0,,,,,,,,,,,,,,,,,,
epoch,1657065602.928293,UNSAFE,25.392329,68.820578,10.000000,20.000000,-48.820578,25.392329,21.634651,68.820578,23.308379,5.451310,5.162324,41,4,12.657232,5.753252,41,0,0,1000000000.000000,1,6,0,1.804254,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.392329,68.820578,25.392329,21.634651,68.820578,23.308379,5.451310,5.162324,41,0,1.974550,1.795235,1.804254,1.974550
worst_hyp,1657065602.928293,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,1.028456,-0.422645,1.493958,1.499569,0.616250,2.178308,4.531076,3.898426,11.482624,25.392329,17.905611,54.864002,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.028272,UNSAFE,25.015674,72.986430,10.000000,20.000000,-52.986430,25.015674,21.799216,72.986430,23.308465,5.451310,5.162324,41,4,12.657270,5.753261,41,0,0,1000000000.000000,1,6,0,1.800316,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.015674,72.986430,25.015674,21.799216,72.986430,23.308465,5.451310,5.162324,41,0,1.960583,1.790678,1.800316,1.960583
worst_hyp,1657065603.028272,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.651684,-0.267818,0.946636,1.499579,0.616272,2.178289,4.531094,3.898426,11.482658,25.015674,17.750899,54.316706,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.128283,UNSAFE,24.367361,70.781495,10.000000,20.000000,-50.781495,24.367361,21.274715,70.781495,23.308550,5.451310,5.162324,41,4,12.657308,5.753271,41,0,0,1000000000.000000,1,6,0,1.806683,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.367361,70.781495,24.367361,21.274715,70.781495,23.308550,5.451310,5.162324,41,0,1.959787,1.796924,1.806683,1.959787
worst_hyp,1657065603.128283,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-0.003254,0.001337,-0.004726,1.499589,0.616294,2.178270,4.531112,3.898427,11.482691,24.367361,17.484533,53.374822,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.228263,UNSAFE,25.010855,76.139973,10.000000,20.000000,-56.139973,25.010855,22.035292,76.139973,23.308636,5.451310,5.162324,41,4,12.657346,5.753280,41,0,0,1000000000.000000,1,6,0,1.807379,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.010855,76.139973,25.010855,22.035292,76.139973,23.308636,5.451310,5.162324,41,0,1.953041,1.797040,1.807379,1.953041
worst_hyp,1657065603.228263,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.646630,-0.265757,0.939267,1.499599,0.616316,2.178252,4.531130,3.898427,11.482725,25.010855,17.749067,54.309388,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.328254,UNSAFE,25.299859,74.766345,10.000000,20.000000,-54.766345,25.299859,21.977131,74.766345,23.308721,5.451310,5.162324,41,4,12.657384,5.753289,41,0,0,1000000000.000000,1,6,0,1.814313,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.299859,74.766345,25.299859,21.977131,74.766345,23.308721,5.451310,5.162324,41,0,1.954643,1.804076,1.814313,1.954643
worst_hyp,1657065603.328254,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-0.935517,0.384497,-1.358871,1.499609,0.616339,2.178233,4.531148,3.898427,11.482758,25.299859,17.867922,54.729018,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.428303,UNSAFE,25.378464,71.345646,10.000000,20.000000,-51.345646,25.378464,21.253170,71.345646,23.308807,5.451310,5.162324,41,4,12.657422,5.753299,41,0,0,1000000000.000000,1,6,0,1.825347,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.378464,71.345646,25.378464,21.253170,71.345646,23.308807,5.451310,5.162324,41,0,1.961673,1.815764,1.825347,1.961673
worst_hyp,1657065603.428303,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-1.014006,0.416768,-1.472856,1.499619,0.616361,2.178214,4.531166,3.898427,11.482792,25.378464,17.900308,54.843029,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.528274,UNSAFE,25.223852,70.223749,10.000000,20.000000,-50.223749,25.223852,21.390033,70.223749,23.308892,5.451310,5.162324,41,4,12.657460,5.753308,41,0,0,1000000000.000000,1,6,0,1.823277,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.223852,70.223749,25.223852,21.390033,70.223749,23.308892,5.451310,5.162324,41,0,1.957139,1.814096,1.823277,1.957139
worst_hyp,1657065603.528274,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.859277,-0.353183,1.248091,1.499628,0.616383,2.178195,4.531185,3.898427,11.482825,25.223852,17.836838,54.618290,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.628301,UNSAFE,26.665915,74.322853,10.000000,20.000000,-54.322853,26.665915,22.446454,74.322853,23.308977,5.451310,5.162324,40,4,12.657498,5.753317,41,0,0,1000000000.000000,1,6,0,1.826353,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,26.665915,74.322853,26.665915,22.446454,74.322853,23.308977,5.451310,5.162324,41,0,1.957640,1.817179,1.826353,1.957640
worst_hyp,1657065603.628301,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,2.301222,-0.945885,3.342451,1.499638,0.616405,2.178176,4.531203,3.898427,11.482859,26.665915,18.429654,56.712676,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.728280,UNSAFE,25.856672,69.667923,10.000000,20.000000,-49.667923,25.856672,21.710173,69.667923,23.309063,5.451310,5.162324,41,4,12.657536,5.753327,41,0,0,1000000000.000000,1,6,0,1.828697,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.856672,69.667923,25.856672,21.710173,69.667923,23.309063,5.451310,5.162324,41,0,1.959105,1.819204,1.828697,1.959105
worst_hyp,1657065603.728280,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,1.491862,-0.613227,2.166849,1.499648,0.616427,2.178157,4.531221,3.898427,11.482893,25.856672,18.097111,55.537100,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.828257,UNSAFE,26.201173,70.534558,10.000000,20.000000,-50.534558,26.201173,21.471315,70.534558,23.309148,5.451310,5.162324,41,4,12.657574,5.753336,41,0,0,1000000000.000000,1,6,0,1.828554,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,26.201173,70.534558,26.201173,21.471315,70.534558,23.309148,5.451310,5.162324,41,0,1.958556,1.819064,1.828554,1.958556
worst_hyp,1657065603.828257,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,1.836246,-0.754807,2.667007,1.499658,0.616449,2.178139,4.531239,3.898427,11.482926,26.201173,18.238807,56.037284,0,,,,,,,,,,,,,,,,,,
epoch,1657065603.928300,UNSAFE,26.577159,71.028630,10.000000,20.000000,-51.028630,26.577159,21.685991,71.028630,23.309234,5.451310,5.162324,41,4,12.657612,5.753345,41,0,0,1000000000.000000,1,6,0,1.830421,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,26.577159,71.028630,26.577159,21.685991,71.028630,23.309234,5.451310,5.162324,41,0,1.960275,1.821518,1.830421,1.960275
worst_hyp,1657065603.928300,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,2.212115,-0.909339,3.212879,1.499668,0.616472,2.178120,4.531257,3.898427,11.482960,26.577159,18.393453,56.583182,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.028222,UNSAFE,24.823198,72.960440,10.000000,20.000000,-52.960440,24.823198,21.333235,72.960440,23.309319,5.451310,5.162324,41,4,12.657650,5.753355,41,0,0,1000000000.000000,1,6,0,1.828662,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.823198,72.960440,24.823198,21.333235,72.960440,23.309319,5.451310,5.162324,41,0,1.958140,1.820098,1.828662,1.958140
worst_hyp,1657065604.028222,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.458037,-0.188292,0.665243,1.499678,0.616494,2.178101,4.531275,3.898428,11.482993,24.823198,17.672521,54.035573,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.128245,UNSAFE,25.356372,72.832692,10.000000,20.000000,-52.832692,25.356372,21.582533,72.832692,23.309405,5.451310,5.162324,41,4,12.657688,5.753364,41,0,0,1000000000.000000,1,6,0,1.841434,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.356372,72.832692,25.356372,21.582533,72.832692,23.309405,5.451310,5.162324,41,0,1.970011,1.832782,1.841434,1.970011
worst_hyp,1657065604.128245,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.991094,-0.407435,1.439423,1.499688,0.616516,2.178082,4.531293,3.898428,11.483027,25.356372,17.891779,54.809779,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.228272,UNSAFE,24.588790,76.574761,10.000000,20.000000,-56.574761,24.588790,22.085755,76.574761,23.309490,5.451310,5.162324,41,4,12.657726,5.753373,41,0,0,1000000000.000000,1,6,0,1.837375,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.588790,76.574761,24.588790,22.085755,76.574761,23.309490,5.451310,5.162324,41,0,1.965070,1.827902,1.837375,1.965070
worst_hyp,1657065604.228272,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.223395,-0.091839,0.324444,1.499697,0.616538,2.178063,4.531311,3.898428,11.483061,24.588790,17.576298,53.694826,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.328223,UNSAFE,24.848733,71.522026,10.000000,20.000000,-51.522026,24.848733,22.138495,71.522026,23.309576,5.451310,5.162324,41,4,12.657764,5.753383,41,0,0,1000000000.000000,1,6,0,1.843418,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.848733,71.522026,24.848733,22.138495,71.522026,23.309576,5.451310,5.162324,41,0,1.971527,1.834033,1.843418,1.971527
worst_hyp,1657065604.328223,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-0.483221,0.198662,-0.701789,1.499707,0.616560,2.178044,4.531329,3.898428,11.483094,24.848733,17.683236,54.072197,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.428251,UNSAFE,26.154864,73.515374,10.000000,20.000000,-53.515374,26.154864,21.733683,73.515374,23.309661,5.451310,5.162324,41,4,12.657802,5.753392,41,0,0,1000000000.000000,1,6,0,1.847220,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,26.154864,73.515374,26.154864,21.733683,73.515374,23.309661,5.451310,5.162324,41,0,1.974385,1.837986,1.847220,1.974385
worst_hyp,1657065604.428251,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,1.789235,-0.735613,2.598490,1.499717,0.616582,2.178026,4.531347,3.898428,11.483128,26.154864,18.220301,55.968925,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.528278,UNSAFE,25.969177,69.235317,10.000000,20.000000,-49.235317,25.969177,22.083376,69.235317,23.309747,5.451310,5.162324,41,4,12.657840,5.753401,41,0,0,1000000000.000000,1,6,0,1.850238,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.969177,69.235317,25.969177,22.083376,69.235317,23.309747,5.451310,5.162324,41,0,1.976556,1.840373,1.850238,1.976556
worst_hyp,1657065604.528278,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-1.603431,0.659242,-2.328612,1.499727,0.616605,2.178007,4.531365,3.898428,11.483162,25.969177,18.144045,55.699074,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.628292,UNSAFE,26.415638,71.600183,10.000000,20.000000,-51.600183,26.415638,21.574350,71.600183,23.309832,5.451310,5.162324,41,4,12.657878,5.753411,41,0,0,1000000000.000000,1,6,0,1.852348,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,26.415638,71.600183,26.415638,21.574350,71.600183,23.309832,5.451310,5.162324,41,0,1.981964,1.842770,1.852348,1.981964
worst_hyp,1657065604.628292,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,2.049775,-0.842779,2.976779,1.499737,0.616627,2.177988,4.531383,3.898428,11.483195,26.415638,18.327697,56.347266,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.728273,UNSAFE,25.883910,74.738998,10.000000,20.000000,-54.738998,25.883910,21.267501,74.738998,23.309918,5.451310,5.162324,41,4,12.657916,5.753420,41,0,0,1000000000.000000,1,6,0,1.847169,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.883910,74.738998,25.883910,21.267501,74.738998,23.309918,5.451310,5.162324,41,0,1.979381,1.837635,1.847169,1.979381
worst_hyp,1657065604.728273,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-1.517930,0.624125,-2.204376,1.499747,0.616649,2.177969,4.531401,3.898428,11.483229,25.883910,18.109159,55.574890,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.828274,UNSAFE,27.733391,74.717896,10.000000,20.000000,-54.717896,27.733391,22.553820,74.717896,23.310003,5.451310,5.162324,41,4,12.657954,5.753430,41,0,0,1000000000.000000,1,6,0,1.864092,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,27.733391,74.717896,27.733391,22.553820,74.717896,23.310003,5.451310,5.162324,41,0,1.995778,1.854770,1.864092,1.995778
worst_hyp,1657065604.828274,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,3.367294,-1.384567,4.889993,1.499756,0.616671,2.177950,4.531419,3.898428,11.483263,27.733391,18.869715,58.260534,0,,,,,,,,,,,,,,,,,,
epoch,1657065604.928294,UNSAFE,25.125048,69.881468,10.000000,20.000000,-49.881468,25.125048,21.187461,69.881468,23.310089,5.451310,5.162324,41,4,12.657992,5.753439,41,0,0,1000000000.000000,1,6,0,1.866866,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.125048,69.881468,25.125048,21.187461,69.881468,23.310089,5.451310,5.162324,41,0,1.999305,1.857018,1.866866,1.999305
worst_hyp,1657065604.928294,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.758833,-0.312027,1.101963,1.499766,0.616693,2.177932,4.531437,3.898429,11.483297,25.125048,17.797290,54.472530,0,,,,,,,,,,,,,,,,,,
epoch,1657065605.028276,UNSAFE,25.482836,75.979757,10.000000,20.000000,-55.979757,25.482836,21.383425,75.979757,23.310174,5.451310,5.162324,41,4,12.658031,5.753448,41,0,0,1000000000.000000,1,6,0,1.876488,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.482836,75.979757,25.482836,21.383425,75.979757,23.310174,5.451310,5.162324,41,0,2.007235,1.866712,1.876488,2.007235
worst_hyp,1657065605.028276,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,1.116504,-0.459112,1.621341,1.499776,0.616715,2.177913,4.531455,3.898429,11.483330,25.482836,17.944490,54.991935,0,,,,,,,,,,,,,,,,,,
epoch,1657065605.128247,UNSAFE,25.144161,71.691402,10.000000,20.000000,-51.691402,25.144161,21.233864,71.691402,23.310260,5.451310,5.162324,41,4,12.658069,5.753458,41,0,0,1000000000.000000,1,6,0,1.881859,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,25.144161,71.691402,25.144161,21.233864,71.691402,23.310260,5.451310,5.162324,41,0,2.012066,1.872266,1.881859,2.012066
worst_hyp,1657065605.128247,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.777712,-0.319809,1.129344,1.499786,0.616738,2.177894,4.531473,3.898429,11.483364,25.144161,17.805301,54.499965,0,,,,,,,,,,,,,,,,,,
epoch,1657065605.228257,UNSAFE,24.732554,70.946725,10.000000,20.000000,-50.946725,24.732554,21.967401,70.946725,23.310345,5.451310,5.162324,41,4,12.658107,5.753467,41,0,0,1000000000.000000,1,6,0,1.893716,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.732554,70.946725,24.732554,21.967401,70.946725,23.310345,5.451310,5.162324,41,0,2.025838,1.883876,1.893716,2.025838
worst_hyp,1657065605.228257,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,0.365988,-0.150505,0.531457,1.499796,0.616760,2.177875,4.531491,3.898429,11.483398,24.732554,17.636113,53.902104,0,,,,,,,,,,,,,,,,,,
epoch,1657065605.328298,UNSAFE,24.977876,72.475443,10.000000,20.000000,-52.475443,24.977876,22.404119,72.475443,23.310431,5.451310,5.162324,41,4,12.658145,5.753476,41,0,0,1000000000.000000,1,6,0,1.897429,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.977876,72.475443,24.977876,22.404119,72.475443,23.310431,5.451310,5.162324,41,0,2.029339,1.887257,1.897429,2.029339
worst_hyp,1657065605.328298,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-0.611193,0.251348,-0.887509,1.499806,0.616782,2.177856,4.531510,3.898429,11.483431,24.977876,17.737070,54.258183,0,,,,,,,,,,,,,,,,,,
epoch,1657065605.428283,UNSAFE,24.489977,69.248704,10.000000,20.000000,-49.248704,24.489977,21.855387,69.248704,23.310516,5.451310,5.162324,41,4,12.658183,5.753486,41,0,0,1000000000.000000,1,6,0,1.897706,H_LEVEL(1),,,,,,,,,,,,,,,,GNSS,GNSS,GNSS,1,24.489977,69.248704,24.489977,21.855387,69.248704,23.310516,5.451310,5.162324,41,0,2.028918,1.887799,1.897706,2.028918
worst_hyp,1657065605.428283,UNSAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,-0.123178,0.050657,-0.178862,1.499815,0.616804,2.177838,4.531528,3.898429,11.483465,24.489977,17.536495,53.549563,0,,,,,,,,,,,,,,,,,,
