record_type,path,bytes,type,mtime_utc,age_days,age_bucket,item_count
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_primary_2_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_2319654_1786252729959/planner_p0_occupancy_query_evidence.csv,304025930,.csv,2026-08-09T05:19:41Z,7.579460,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_soft_enabled/exports/test_planner_p1_fork_formal_p1_soft_risk_island_v1_2448595_1786253405340/planner_p0_occupancy_query_evidence.csv,1974484439,.csv,2026-08-09T05:31:35Z,7.571196,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_primary_1_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_2282882_1786252543076/planner_p0_occupancy_query_evidence.csv,295322754,.csv,2026-08-09T05:16:34Z,7.581623,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_primary_1_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_2301067_1786252634272/planner_p0_occupancy_query_evidence.csv,611176183,.csv,2026-08-09T05:17:58Z,7.580654,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_primary_2_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_2337901_1786252825661/planner_p0_occupancy_query_evidence.csv,1851110012,.csv,2026-08-09T05:21:55Z,7.577907,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_null_reference/exports/test_planner_p1_fork_formal_p1_fork_symmetric_null_v1_2393006_1786253108187/planner_p0_occupancy_query_evidence.csv,292098489,.csv,2026-08-09T05:25:56Z,7.575117,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_mirror_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_2356931_1786252921360/planner_p0_occupancy_query_evidence.csv,414289529,.csv,2026-08-09T05:23:06Z,7.577089,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-79b962e-c12/runs/pre_mirror_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_2375383_1786253017044/planner_p0_occupancy_query_evidence.csv,728446747,.csv,2026-08-09T05:24:26Z,7.576160,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_null_enabled/exports/test_planner_p1_fork_formal_p1_fork_symmetric_null_v1_2032751_1786250830197/planner_p0_occupancy_query_evidence.csv,616973476,.csv,2026-08-09T04:47:58Z,7.601476,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_soft_reference/exports/test_planner_p1_fork_formal_p1_soft_risk_island_v1_2050465_1786250921306/planner_p0_occupancy_query_evidence.csv,231201358,.csv,2026-08-09T04:49:29Z,7.600429,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_primary_2_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1942491_1786250355838/planner_p0_occupancy_query_evidence.csv,230692315,.csv,2026-08-09T04:40:07Z,7.606939,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_soft_enabled/exports/test_planner_p1_fork_formal_p1_soft_risk_island_v1_2068714_1786251022031/planner_p0_occupancy_query_evidence.csv,1919217588,.csv,2026-08-09T04:51:52Z,7.598776,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_primary_1_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1905946_1786250168890/planner_p0_occupancy_query_evidence.csv,230778951,.csv,2026-08-09T04:37:00Z,7.609103,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_primary_1_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1924119_1786250264581/planner_p0_occupancy_query_evidence.csv,1575112775,.csv,2026-08-09T04:39:14Z,7.607547,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_primary_2_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1960538_1786250447012/planner_p0_occupancy_query_evidence.csv,1549153028,.csv,2026-08-09T04:42:17Z,7.605433,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_null_reference/exports/test_planner_p1_fork_formal_p1_fork_symmetric_null_v1_2014706_1786250734509/planner_p0_occupancy_query_evidence.csv,236614881,.csv,2026-08-09T04:46:25Z,7.602556,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_mirror_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_1979062_1786250542706/planner_p0_occupancy_query_evidence.csv,236213476,.csv,2026-08-09T04:43:11Z,7.604805,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-b764a15-c10/runs/pre_mirror_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_1996783_1786250643427/planner_p0_occupancy_query_evidence.csv,1512456835,.csv,2026-08-09T04:45:30Z,7.603200,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_null_enabled/exports/test_planner_p1_fork_formal_p1_fork_symmetric_null_v1_1583087_1786246235994/planner_p0_occupancy_query_evidence.csv,1307947948,.csv,2026-08-09T03:31:37Z,7.654499,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_soft_reference/exports/test_planner_p1_fork_formal_p1_soft_risk_island_v1_1602562_1786246331709/planner_p0_occupancy_query_evidence.csv,227462615,.csv,2026-08-09T03:32:47Z,7.653694,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_primary_2_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1486886_1786245757037/planner_p0_occupancy_query_evidence.csv,419800911,.csv,2026-08-09T03:23:36Z,7.660067,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_soft_enabled/exports/test_planner_p1_fork_formal_p1_soft_risk_island_v1_1622128_1786246432439/planner_p0_occupancy_query_evidence.csv,2877691075,.csv,2026-08-09T03:35:22Z,7.651896,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_primary_1_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1448358_1786245565586/planner_p0_occupancy_query_evidence.csv,418812886,.csv,2026-08-09T03:20:26Z,7.662271,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_primary_1_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1467568_1786245661322/planner_p0_occupancy_query_evidence.csv,1228464609,.csv,2026-08-09T03:22:01Z,7.661174,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_primary_2_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_v1_1506033_1786245852748/planner_p0_occupancy_query_evidence.csv,1219786028,.csv,2026-08-09T03:25:12Z,7.658964,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_null_reference/exports/test_planner_p1_fork_formal_p1_fork_symmetric_null_v1_1563585_1786246135267/planner_p0_occupancy_query_evidence.csv,336149590,.csv,2026-08-09T03:29:44Z,7.655811,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_mirror_reference/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_1525059_1786245943861/planner_p0_occupancy_query_evidence.csv,481152309,.csv,2026-08-09T03:26:47Z,7.657858,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260809-db97778-c8/runs/pre_mirror_enabled/exports/test_planner_p1_fork_formal_p1_fork_fused_mirror_v1_1544247_1786246039561/planner_p0_occupancy_query_evidence.csv,1463075266,.csv,2026-08-09T03:28:25Z,7.656729,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786052577914/planner_p0_occupancy_query_evidence.csv,187131217,.csv,2026-08-06T21:43:27Z,9.896281,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786047129533/planner_p0_occupancy_query_evidence.csv,1306299265,.csv,2026-08-06T20:13:39Z,9.958647,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786050159886/planner_p0_occupancy_query_evidence.csv,1325013488,.csv,2026-08-06T21:04:10Z,9.923563,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786054422358/planner_p0_occupancy_query_evidence.csv,1091137536,.csv,2026-08-06T22:15:12Z,9.874240,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1784193115093/planner_p1_integrity_cost_debug.csv,1116773809,.csv,2026-07-16T09:13:25Z,31.417146,31-90d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786049340521/planner_p0_occupancy_query_evidence.csv,214234093,.csv,2026-08-06T20:49:30Z,9.933751,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786177929751/planner_p0_occupancy_query_evidence.csv,1338049274,.csv,2026-08-08T08:33:39Z,8.444755,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786055470889/planner_p0_occupancy_query_evidence.csv,1304250166,.csv,2026-08-06T22:32:41Z,9.862101,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786177684578/planner_p0_occupancy_query_evidence.csv,269724745,.csv,2026-08-08T08:28:34Z,8.448283,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786042776507/planner_p0_occupancy_query_evidence.csv,142116777,.csv,2026-08-06T19:00:07Z,10.009713,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786048597745/planner_p0_occupancy_query_evidence.csv,1323764159,.csv,2026-08-06T20:38:07Z,9.941654,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786045769025/planner_p0_occupancy_query_evidence.csv,220566852,.csv,2026-08-06T19:49:59Z,9.975086,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786051086767/planner_p0_occupancy_query_evidence.csv,251813155,.csv,2026-08-06T21:18:36Z,9.913538,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786052978205/planner_p0_occupancy_query_evidence.csv,1287648059,.csv,2026-08-06T21:51:08Z,9.890948,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786037509679/planner_p0_occupancy_query_evidence.csv,1093597019,.csv,2026-08-06T17:33:20Z,10.069983,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786051453174/planner_p0_occupancy_query_evidence.csv,1309287511,.csv,2026-08-06T21:25:43Z,9.908600,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786049693467/planner_p0_occupancy_query_evidence.csv,186677418,.csv,2026-08-06T20:55:23Z,9.929666,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786048271899/planner_p0_occupancy_query_evidence.csv,183548394,.csv,2026-08-06T20:31:42Z,9.946113,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786052454941/planner_p0_occupancy_query_evidence.csv,270091136,.csv,2026-08-06T21:41:25Z,9.897698,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786054103500/planner_p0_occupancy_query_evidence.csv,270928221,.csv,2026-08-06T22:08:53Z,9.878618,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786046823455/planner_p0_occupancy_query_evidence.csv,270136772,.csv,2026-08-06T20:07:33Z,9.962883,7-30d,1
candidate_file,/home/dev/ws_iap/src/iap/results/planner_validation/exports/test_planner_p1_degraded_lidar_good_gnss_degraded_lidar_good_1786046108998/planner_p0_occupancy_query_evidence.csv,1291534250,.csv,2026-08-06T19:56:38Z,9.970458,7-30d,1
candidate_file,/home/dev/ws_iap/build/iap/libiap.so,258039776,.so,2026-08-09T22:04:44Z,6.881508,<7d,1
candidate_file,/home/dev/ws_iap/build/iap/CMakeFiles/phase2_planner_integrity_evaluator.dir/apps/phase2_planner_integrity_evaluator.cpp.o,105132248,.o,2026-08-07T03:42:11Z,9.647164,7-30d,1
candidate_file,/home/dev/ws_iap/build/ego_planner/test_planning_risk_context,124206760,no_extension,2026-08-16T18:21:09Z,0.036772,<7d,1
candidate_file,/home/dev/ws_iap/build/ego_planner/ego_planner_node,134442448,no_extension,2026-08-16T18:48:42Z,0.017636,<7d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/araim_validation/real_time_test/test_araim_lidar_feature_rich_20260606T124316Z,1239400448,directory,2026-06-06T12:57:22Z,71.261617,31-90d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/araim_validation/real_time_test/test_araim_lidar_feature_rich_20260606T135644Z,1718665216,directory,2026-06-06T13:58:39Z,71.219062,31-90d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/araim_validation/real_time_test,6042464256,directory,2026-06-07T08:33:29Z,70.444877,31-90d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/araim_validation,6044938240,directory,2026-06-04T14:50:45Z,73.182878,31-90d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-d890853-c4/runs,1184595968,directory,2026-08-08T16:43:47Z,8.104389,7-30d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-d890853-c4,1192235008,directory,2026-08-08T16:45:23Z,8.103270,7-30d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-6b395b0-c2/runs,4531650560,directory,2026-08-08T16:04:06Z,8.131945,7-30d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-6b395b0-c2,4541038592,directory,2026-08-08T16:05:42Z,8.130830,7-30d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-dc5f134-c5/runs,2700800000,directory,2026-08-08T17:04:36Z,8.089929,7-30d,1
candidate_directory,/home/dev/ws_iap/src/iap/results/planner_validation/campaigns/p1-2-20260808-dc5f134-c5,2709172224,directory,2026-08-08T17:06:15Z,8.088780,7-30d,1
