run_id,planning_attempt_id,candidate_id,stage,degree,ts,rows,cols,original_cost,final_cost,sha256,control_points_17g
flat-null-r1,14,1,optimizer_input,3,0.6000000000000001,3,31,nan,nan,03fbed0cf95b25a35c615e8496d9c2623641214cad3f66d6fb58a25017a2b90c,"-5.9892385222486615,-5.5908427127584526,-5.19231152185439,-4.7916607683845793,-4.3922733100732039,-3.9919619867192639,-3.6012955909666742,-3.2375251286351836,-2.9098543107795636,-2.6093311948934277,-2.3133329559359663,-1.9969055562638025,-1.6469102856986442,-1.2674663711641285,-0.87218900299399404,-0.47207091634217446,-0.072047414661059295,0.32740289930138478,0.72699867633968451,1.1269317359798885,1.5268926885374559,1.9270642445343178,2.3264381791438185,2.7283707001151862,3.122292293018937,3.5406243148793468,3.8884532218007872,4.4225236379637636,4.5484438645188892,5.1268411731705141,5.7076361617788827,1.6374178629135889,1.6281004891794908,1.6410651640326366,1.6680329767841811,1.6796294897433197,1.6492665908351762,1.5532322527830695,1.3809030743726589,1.1492312710065604,0.88496103827935069,0.61596236294268125,0.36984719940345218,0.17234860288516127,0.039645956143042983,-0.029898237502036067,-0.050222235067348513,-0.040424968071286545,-0.019617838912640878,-0.0013947423011208607,0.0083449127880984297,0.0096534188158958981,0.0062555961570889863,0.0020693507966532032,-0.00077468911352290175,-0.0017500822836974961,-0.0011685842448877126,-0.00036441820408827442,0.00014955257854892012,2.4201366009056089e-05,1.8614256397816845e-05,1.3579096120682081e-05,1.4999999394636065,1.4999999365078793,1.4999999336092436,1.4999999311519103,1.4999999295111408,1.4999999289225632,1.4999999295688984,1.499999931505239,1.4999999344661905,1.4999999381145062,1.4999999421149388,1.4999999461176794,1.499999949752034,1.4999999527186085,1.4999999549438863,1.4999999565541755,1.4999999577825436,1.4999999588844,1.499999960044639,1.499999961340001,1.4999999627596567,1.4999999642403656,1.4999999657190237,1.4999999671820781,1.4999999685886993,1.4999999700556372,1.499999971268795,1.4999999731518037,1.4999999736140681,1.4999999756597484,1.4999999777139161"
flat-null-r1,14,1,post_refinement,3,0.6000000000000001,3,31,nan,nan,38d41dbba0fefd6f9e6041c030549107f44f392d02e6bad1890a9cc0de382c6a,"-5.9892385222486615,-5.5908427127584526,-5.19231152185439,-4.7898457242212542,-4.385406513719829,-3.9864941584294429,-3.6036975446229214,-3.2473354629709159,-2.9186296885286453,-2.6106932209211795,-2.3057540726794152,-1.9869043257601997,-1.643034176231601,-1.2709893948073323,-0.87784481641313816,-0.47424576289688353,-0.072339556883269554,0.32722929738777529,0.72974443588217242,1.1313628158647218,1.5254924161747865,1.9171925151308264,2.3220646828794322,2.7394810502650562,3.1487409965379753,3.5337123961245918,3.9004777782832667,4.27239567363912,4.6736193809180353,5.1283390925807808,5.6553732599222331,1.6374178629135889,1.6281004891794908,1.6410651640326366,1.6657947335404975,1.676034558320276,1.6429605150250435,1.5458617169298081,1.3784204810154232,1.150571398923278,0.88604305614101841,0.61611142496952287,0.37181279317555277,0.17706085431535321,0.043964675151545632,-0.028487915219964532,-0.051933117878729632,-0.043936381059036383,-0.022869518379367217,-0.0030804175799329686,0.0082414675368488628,0.010736022292025828,0.0077393041005278489,0.0031143067881870207,-0.00043798012969047231,-0.0019006479104081173,-0.0016918768686941816,-0.00081738529374293255,-4.7873340796552959e-05,0.00031665231401858089,0.00026707038022293013,-0.00015739842993954675,1.4999999394636065,1.4999999365078793,1.4999999336092436,1.49999993115482,1.499999929513097,1.4999999289603747,1.4999999296346944,1.4999999315170163,1.4999999344445185,1.4999999381135101,1.4999999421418859,1.4999999461194997,1.4999999496924776,1.4999999526398489,1.4999999549010135,1.4999999565701208,1.4999999578328194,1.4999999589326376,1.4999999600806027,1.4999999613575499,1.4999999627375,1.4999999641823447,1.4999999656882781,1.499999967216991,1.4999999686848482,1.4999999700407729,1.4999999713205654,1.4999999726222912,1.4999999740398788,1.4999999756593125,1.4999999775452275"
flat-null-r1,14,1,selected,3,0.6000000000000001,3,31,0.015492554961031902,0.015492554961031902,38d41dbba0fefd6f9e6041c030549107f44f392d02e6bad1890a9cc0de382c6a,"-5.9892385222486615,-5.5908427127584526,-5.19231152185439,-4.7898457242212542,-4.385406513719829,-3.9864941584294429,-3.6036975446229214,-3.2473354629709159,-2.9186296885286453,-2.6106932209211795,-2.3057540726794152,-1.9869043257601997,-1.643034176231601,-1.2709893948073323,-0.87784481641313816,-0.47424576289688353,-0.072339556883269554,0.32722929738777529,0.72974443588217242,1.1313628158647218,1.5254924161747865,1.9171925151308264,2.3220646828794322,2.7394810502650562,3.1487409965379753,3.5337123961245918,3.9004777782832667,4.27239567363912,4.6736193809180353,5.1283390925807808,5.6553732599222331,1.6374178629135889,1.6281004891794908,1.6410651640326366,1.6657947335404975,1.676034558320276,1.6429605150250435,1.5458617169298081,1.3784204810154232,1.150571398923278,0.88604305614101841,0.61611142496952287,0.37181279317555277,0.17706085431535321,0.043964675151545632,-0.028487915219964532,-0.051933117878729632,-0.043936381059036383,-0.022869518379367217,-0.0030804175799329686,0.0082414675368488628,0.010736022292025828,0.0077393041005278489,0.0031143067881870207,-0.00043798012969047231,-0.0019006479104081173,-0.0016918768686941816,-0.00081738529374293255,-4.7873340796552959e-05,0.00031665231401858089,0.00026707038022293013,-0.00015739842993954675,1.4999999394636065,1.4999999365078793,1.4999999336092436,1.49999993115482,1.499999929513097,1.4999999289603747,1.4999999296346944,1.4999999315170163,1.4999999344445185,1.4999999381135101,1.4999999421418859,1.4999999461194997,1.4999999496924776,1.4999999526398489,1.4999999549010135,1.4999999565701208,1.4999999578328194,1.4999999589326376,1.4999999600806027,1.4999999613575499,1.4999999627375,1.4999999641823447,1.4999999656882781,1.499999967216991,1.4999999686848482,1.4999999700407729,1.4999999713205654,1.4999999726222912,1.4999999740398788,1.4999999756593125,1.4999999775452275"
flat-null-r1,15,1,generated,3,0.6000000000000001,3,31,nan,nan,53a5f39d2bd137876c355b9ff7c35e4af3124bc14642049d9ae9e470ad74cf55,"-5.3842918940312039,-4.9837231604144687,-4.5802711452197347,-4.1834274917216021,-3.7848835581573548,-3.4076309348682812,-3.0624048555209056,-2.748913507926801,-2.4503705956284647,-2.1437063485314454,-1.8100467499607833,-1.4434924917749472,-1.054418167736058,-0.65587744432688699,-0.25555271406012908,0.14413336391950327,0.54354282137144849,0.94327018960294773,1.3432437689874088,1.7432760174251209,2.1431773155675145,2.5434070618435505,2.9425807226275174,3.345216022622441,3.736982040322097,4.1617391509956816,4.4916190454048355,5.0701631208171243,5.1141357903571647,5.684761712826246,6.2586757078044277,1.631772708618862,1.6541465066641545,1.6745912754999515,1.6657916550221841,1.602095630088471,1.4635247431779441,1.2577736352331139,1.0084920497557124,0.74235464913438565,0.4851269216927529,0.26207487686740577,0.097094989090881309,-0.0023853525569379084,-0.045831943592050776,-0.050106267144340987,-0.033103169628458141,-0.011533666268252574,0.0040622344353613768,0.010492685795959555,0.0094549025555819531,0.0051567305501414671,0.0010185963722423438,-0.0013694479865603974,-0.0019585010496130022,-0.0012183452545794383,-0.00028640633463859283,0.00020786693972841462,0.00033196627653080509,-5.1106864332821326e-06,-3.9308371106829007e-06,-2.8675448440723562e-06,1.4999999349682016,1.4999999322571056,1.4999999301826143,1.499999929103538,1.4999999291388058,1.4999999305147367,1.4999999330378597,1.4999999363879839,1.4999999402214923,1.4999999442257483,1.499999948065535,1.4999999513785431,1.4999999539673228,1.4999999558761334,1.4999999572888161,1.4999999584340733,1.4999999595378426,1.4999999607425298,1.4999999620864926,1.4999999635362407,1.4999999650237934,1.4999999665023795,1.4999999679485063,1.4999999693796511,1.499999970750125,1.4999999722350634,1.4999999733957847,1.4999999754495517,1.4999999756149749,1.4999999776337687,1.4999999796642118"
flat-null-r1,15,1,optimized,3,0.6000000000000001,3,31,0.01939781530307338,0.01939781530307338,980da9f5ebddb30c91bad4b1c965641aa231d160f0a25df298c1710497554a27,"-5.3842918940312039,-4.9837231604144687,-4.5802711452197347,-4.1761247993566117,-3.7829044683211523,-3.4128103453638658,-3.0712097498516968,-2.754076228413521,-2.4475139667942276,-2.1353655942039556,-1.8032717127170377,-1.4429137995644663,-1.0592611765698645,-0.66044472720840575,-0.25673628714424318,0.14668404296795848,0.54434582855796543,0.94124245899361603,1.3443259147934354,1.7482070303908117,2.1431191511284373,2.5329576727977772,2.9356434885311153,3.3540384243381398,3.7685790462609079,4.1581957529618219,4.5195669057221792,4.8761137593946131,5.2562874836290616,5.6890581806877139,6.1981028278276655,1.631772708618862,1.6541465066641545,1.6745912754999515,1.6620279450624524,1.5938928676145472,1.458739356729662,1.2587666680911336,1.010648502030747,0.74214244133721252,0.48468620764310627,0.26551801256055668,0.10218882348292654,0.00018303063585442639,-0.046527949126008189,-0.052457886618191098,-0.035899372673196955,-0.013696772694274642,0.0030876776195906579,0.010662722492662353,0.010579329827041534,0.0064661698078901158,0.001757212099497754,-0.0013265716874185918,-0.0021970725681520757,-0.0015821455532000642,-0.0005796675929796172,0.00011019338875053694,0.00034178116817300746,0.0002656145299560651,7.6867791846925725e-05,-0.00012294664256642804,1.4999999349682016,1.4999999322571056,1.4999999301826143,1.4999999291032649,1.499999929211957,1.4999999305496368,1.499999933014412,1.4999999363619139,1.4999999402418422,1.4999999442567293,1.4999999480378989,1.4999999513071205,1.4999999539103162,1.4999999558654558,1.4999999573171574,1.4999999584852566,1.4999999595742695,1.4999999607507575,1.4999999620868198,1.4999999635354824,1.4999999650048212,1.4999999664560499,1.4999999679231153,1.4999999694127419,1.4999999708681393,1.4999999722303023,1.4999999734978566,1.4999999747572303,1.4999999761078753,1.4999999776483763,1.4999999794587497"
flat-null-r1,15,1,optimizer_input,3,0.6000000000000001,3,31,nan,nan,53a5f39d2bd137876c355b9ff7c35e4af3124bc14642049d9ae9e470ad74cf55,"-5.3842918940312039,-4.9837231604144687,-4.5802711452197347,-4.1834274917216021,-3.7848835581573548,-3.4076309348682812,-3.0624048555209056,-2.748913507926801,-2.4503705956284647,-2.1437063485314454,-1.8100467499607833,-1.4434924917749472,-1.054418167736058,-0.65587744432688699,-0.25555271406012908,0.14413336391950327,0.54354282137144849,0.94327018960294773,1.3432437689874088,1.7432760174251209,2.1431773155675145,2.5434070618435505,2.9425807226275174,3.345216022622441,3.736982040322097,4.1617391509956816,4.4916190454048355,5.0701631208171243,5.1141357903571647,5.684761712826246,6.2586757078044277,1.631772708618862,1.6541465066641545,1.6745912754999515,1.6657916550221841,1.602095630088471,1.4635247431779441,1.2577736352331139,1.0084920497557124,0.74235464913438565,0.4851269216927529,0.26207487686740577,0.097094989090881309,-0.0023853525569379084,-0.045831943592050776,-0.050106267144340987,-0.033103169628458141,-0.011533666268252574,0.0040622344353613768,0.010492685795959555,0.0094549025555819531,0.0051567305501414671,0.0010185963722423438,-0.0013694479865603974,-0.0019585010496130022,-0.0012183452545794383,-0.00028640633463859283,0.00020786693972841462,0.00033196627653080509,-5.1106864332821326e-06,-3.9308371106829007e-06,-2.8675448440723562e-06,1.4999999349682016,1.4999999322571056,1.4999999301826143,1.499999929103538,1.4999999291388058,1.4999999305147367,1.4999999330378597,1.4999999363879839,1.4999999402214923,1.4999999442257483,1.499999948065535,1.4999999513785431,1.4999999539673228,1.4999999558761334,1.4999999572888161,1.4999999584340733,1.4999999595378426,1.4999999607425298,1.4999999620864926,1.4999999635362407,1.4999999650237934,1.4999999665023795,1.4999999679485063,1.4999999693796511,1.499999970750125,1.4999999722350634,1.4999999733957847,1.4999999754495517,1.4999999756149749,1.4999999776337687,1.4999999796642118"
flat-null-r1,15,1,post_refinement,3,0.6000000000000001,3,31,nan,nan,980da9f5ebddb30c91bad4b1c965641aa231d160f0a25df298c1710497554a27,"-5.3842918940312039,-4.9837231604144687,-4.5802711452197347,-4.1761247993566117,-3.7829044683211523,-3.4128103453638658,-3.0712097498516968,-2.754076228413521,-2.4475139667942276,-2.1353655942039556,-1.8032717127170377,-1.4429137995644663,-1.0592611765698645,-0.66044472720840575,-0.25673628714424318,0.14668404296795848,0.54434582855796543,0.94124245899361603,1.3443259147934354,1.7482070303908117,2.1431191511284373,2.5329576727977772,2.9356434885311153,3.3540384243381398,3.7685790462609079,4.1581957529618219,4.5195669057221792,4.8761137593946131,5.2562874836290616,5.6890581806877139,6.1981028278276655,1.631772708618862,1.6541465066641545,1.6745912754999515,1.6620279450624524,1.5938928676145472,1.458739356729662,1.2587666680911336,1.010648502030747,0.74214244133721252,0.48468620764310627,0.26551801256055668,0.10218882348292654,0.00018303063585442639,-0.046527949126008189,-0.052457886618191098,-0.035899372673196955,-0.013696772694274642,0.0030876776195906579,0.010662722492662353,0.010579329827041534,0.0064661698078901158,0.001757212099497754,-0.0013265716874185918,-0.0021970725681520757,-0.0015821455532000642,-0.0005796675929796172,0.00011019338875053694,0.00034178116817300746,0.0002656145299560651,7.6867791846925725e-05,-0.00012294664256642804,1.4999999349682016,1.4999999322571056,1.4999999301826143,1.4999999291032649,1.499999929211957,1.4999999305496368,1.499999933014412,1.4999999363619139,1.4999999402418422,1.4999999442567293,1.4999999480378989,1.4999999513071205,1.4999999539103162,1.4999999558654558,1.4999999573171574,1.4999999584852566,1.4999999595742695,1.4999999607507575,1.4999999620868198,1.4999999635354824,1.4999999650048212,1.4999999664560499,1.4999999679231153,1.4999999694127419,1.4999999708681393,1.4999999722303023,1.4999999734978566,1.4999999747572303,1.4999999761078753,1.4999999776483763,1.4999999794587497"
flat-null-r1,15,1,selected,3,0.6000000000000001,3,31,0.01939781530307338,0.01939781530307338,980da9f5ebddb30c91bad4b1c965641aa231d160f0a25df298c1710497554a27,"-5.3842918940312039,-4.9837231604144687,-4.5802711452197347,-4.1761247993566117,-3.7829044683211523,-3.4128103453638658,-3.0712097498516968,-2.754076228413521,-2.4475139667942276,-2.1353655942039556,-1.8032717127170377,-1.4429137995644663,-1.0592611765698645,-0.66044472720840575,-0.25673628714424318,0.14668404296795848,0.54434582855796543,0.94124245899361603,1.3443259147934354,1.7482070303908117,2.1431191511284373,2.5329576727977772,2.9356434885311153,3.3540384243381398,3.7685790462609079,4.1581957529618219,4.5195669057221792,4.8761137593946131,5.2562874836290616,5.6890581806877139,6.1981028278276655,1.631772708618862,1.6541465066641545,1.6745912754999515,1.6620279450624524,1.5938928676145472,1.458739356729662,1.2587666680911336,1.010648502030747,0.74214244133721252,0.48468620764310627,0.26551801256055668,0.10218882348292654,0.00018303063585442639,-0.046527949126008189,-0.052457886618191098,-0.035899372673196955,-0.013696772694274642,0.0030876776195906579,0.010662722492662353,0.010579329827041534,0.0064661698078901158,0.001757212099497754,-0.0013265716874185918,-0.0021970725681520757,-0.0015821455532000642,-0.0005796675929796172,0.00011019338875053694,0.00034178116817300746,0.0002656145299560651,7.6867791846925725e-05,-0.00012294664256642804,1.4999999349682016,1.4999999322571056,1.4999999301826143,1.4999999291032649,1.499999929211957,1.4999999305496368,1.499999933014412,1.4999999363619139,1.4999999402418422,1.4999999442567293,1.4999999480378989,1.4999999513071205,1.4999999539103162,1.4999999558654558,1.4999999573171574,1.4999999584852566,1.4999999595742695,1.4999999607507575,1.4999999620868198,1.4999999635354824,1.4999999650048212,1.4999999664560499,1.4999999679231153,1.4999999694127419,1.4999999708681393,1.4999999722303023,1.4999999734978566,1.4999999747572303,1.4999999761078753,1.4999999776483763,1.4999999794587497"
flat-null-r1,16,1,generated,3,0.6000000000000001,3,31,nan,nan,7e05502aaee73fa0883023bedc18fa53ee519e79e24725136f51a5ff6219a22d,"-4.7695569249675396,-4.3643820006807355,-3.9647215901177955,-3.5776313333772265,-3.2159204701573501,-2.8883361901514015,-2.5832557171531372,-2.2807728668421521,-1.9596916565529796,-1.6071946582303145,-1.227164852159774,-0.83200746123149338,-0.43200138559936407,-0.031928188156422989,0.36750322271715835,0.76700437348539352,1.1668692308680535,1.566882553365786,1.966870183154251,2.366868620364043,2.7667535293401326,3.1670731833472843,3.5660215715356109,3.9693954339510182,4.3588609961732088,4.7904764797759682,5.1012048727528327,5.7271886676556854,5.6838157822158051,6.2456470272248907,6.8117168423750316,1.667798771093848,1.6734483035154273,1.6340541726450413,1.5285699732091123,1.3519482531423133,1.1209544552227431,0.86199530933750101,0.60033123260952359,0.36048108793657235,0.16791812050923277,0.037668388045889616,-0.031681533696975787,-0.053275569186377859,-0.044774294657481568,-0.023487141044966051,-0.0033272225678821084,0.0083159417197306087,0.011300451470278135,0.0085725634175702007,0.0036744832506599417,-0.00024848290215835075,-0.0020215984058628085,-0.0019737518816930226,-0.0010749625578999279,-0.00011824415697981824,0.00029935688848876897,0.00029790589408491103,0.0001053306428971356,-5.7343671513242938e-06,-4.4105353555301181e-06,-3.2174846127367219e-06,1.4999999310387564,1.4999999294712214,1.4999999290017398,1.4999999297936992,1.4999999318318948,1.4999999348492881,1.4999999384816918,1.4999999424128205,1.4999999463429576,1.499999949919985,1.4999999528605854,1.499999955091319,1.4999999567300868,1.499999957986943,1.4999999590868869,1.4999999602196288,1.4999999614841757,1.499999962875566,1.4999999643460724,1.4999999658399632,1.4999999673112725,1.499999968750112,1.4999999701582194,1.4999999715703549,1.4999999729327398,1.4999999744543837,1.4999999755572129,1.4999999777821555,1.4999999776298913,1.4999999796185597,1.4999999816222369"
flat-null-r1,16,1,optimized,3,0.6000000000000001,3,31,0.02450724164000269,0.02450724164000269,bbcb99f231ce37e93734d87b276c117f958f176399490c35b58621b103f119ca,"-4.7695569249675396,-4.3643820006807355,-3.9647215901177955,-3.5816889968170984,-3.2243714445036207,-2.8944921666012551,-2.5834036810344867,-2.2751876981811829,-1.9522770401119536,-1.6039587467560745,-1.2300554443427647,-0.83594235968420338,-0.43463018525995367,-0.032042818268560203,0.36878308701764845,0.76949313053026147,1.166458768657993,1.563454418029163,1.9675129852636224,2.3730926625356572,2.7682795546055714,3.155450702211736,3.5558475060963248,3.9764037682311182,4.3965349596678003,4.7893845758760438,5.1457068873531364,5.4872697247647881,5.8453351924436854,6.2539202141684802,6.7407074125928741,1.667798771093848,1.6734483035154273,1.6340541726450413,1.5275149814323108,1.3523292535024525,1.1224913852450857,0.86202596315420166,0.59937301414747346,0.36213635480238909,0.1721600085453352,0.041235026720233624,-0.0308608946662026,-0.05472549961861968,-0.047100016894525788,-0.025798403522505155,-0.0049434538603711983,0.0079911684323068239,0.011932563103545023,0.0095751327385652212,0.0046519718597508152,0.00024762545091657785,-0.0020521053442117605,-0.0022795205773726299,-0.0013957231745389789,-0.0003718903282288904,0.00026857351759878244,0.0004239308631942158,0.00025931465835645764,3.3370812993868381e-05,-7.2481667090088545e-05,-3.3442897356123142e-06,1.4999999310387564,1.4999999294712214,1.4999999290017398,1.4999999298024538,1.4999999318143793,1.499999934814273,1.4999999384809948,1.4999999424478354,1.4999999463504643,1.499999949871049,1.4999999527947385,1.4999999550617533,1.4999999567402149,1.4999999580199108,1.4999999591255131,1.4999999602528331,1.4999999614885242,1.4999999628545988,1.4999999643322872,1.4999999658465637,1.4999999673107731,1.4999999687108314,1.4999999701258215,1.499999971598712,1.499999973071271,1.4999999744536276,1.4999999757126228,1.4999999769243921,1.499999978197823,1.4999999796501386,1.4999999813768612"
flat-null-r1,16,1,optimizer_input,3,0.6000000000000001,3,31,nan,nan,7e05502aaee73fa0883023bedc18fa53ee519e79e24725136f51a5ff6219a22d,"-4.7695569249675396,-4.3643820006807355,-3.9647215901177955,-3.5776313333772265,-3.2159204701573501,-2.8883361901514015,-2.5832557171531372,-2.2807728668421521,-1.9596916565529796,-1.6071946582303145,-1.227164852159774,-0.83200746123149338,-0.43200138559936407,-0.031928188156422989,0.36750322271715835,0.76700437348539352,1.1668692308680535,1.566882553365786,1.966870183154251,2.366868620364043,2.7667535293401326,3.1670731833472843,3.5660215715356109,3.9693954339510182,4.3588609961732088,4.7904764797759682,5.1012048727528327,5.7271886676556854,5.6838157822158051,6.2456470272248907,6.8117168423750316,1.667798771093848,1.6734483035154273,1.6340541726450413,1.5285699732091123,1.3519482531423133,1.1209544552227431,0.86199530933750101,0.60033123260952359,0.36048108793657235,0.16791812050923277,0.037668388045889616,-0.031681533696975787,-0.053275569186377859,-0.044774294657481568,-0.023487141044966051,-0.0033272225678821084,0.0083159417197306087,0.011300451470278135,0.0085725634175702007,0.0036744832506599417,-0.00024848290215835075,-0.0020215984058628085,-0.0019737518816930226,-0.0010749625578999279,-0.00011824415697981824,0.00029935688848876897,0.00029790589408491103,0.0001053306428971356,-5.7343671513242938e-06,-4.4105353555301181e-06,-3.2174846127367219e-06,1.4999999310387564,1.4999999294712214,1.4999999290017398,1.4999999297936992,1.4999999318318948,1.4999999348492881,1.4999999384816918,1.4999999424128205,1.4999999463429576,1.499999949919985,1.4999999528605854,1.499999955091319,1.4999999567300868,1.499999957986943,1.4999999590868869,1.4999999602196288,1.4999999614841757,1.499999962875566,1.4999999643460724,1.4999999658399632,1.4999999673112725,1.499999968750112,1.4999999701582194,1.4999999715703549,1.4999999729327398,1.4999999744543837,1.4999999755572129,1.4999999777821555,1.4999999776298913,1.4999999796185597,1.4999999816222369"
flat-null-r1,16,1,post_refinement,3,0.6000000000000001,3,31,nan,nan,bbcb99f231ce37e93734d87b276c117f958f176399490c35b58621b103f119ca,"-4.7695569249675396,-4.3643820006807355,-3.9647215901177955,-3.5816889968170984,-3.2243714445036207,-2.8944921666012551,-2.5834036810344867,-2.2751876981811829,-1.9522770401119536,-1.6039587467560745,-1.2300554443427647,-0.83594235968420338,-0.43463018525995367,-0.032042818268560203,0.36878308701764845,0.76949313053026147,1.166458768657993,1.563454418029163,1.9675129852636224,2.3730926625356572,2.7682795546055714,3.155450702211736,3.5558475060963248,3.9764037682311182,4.3965349596678003,4.7893845758760438,5.1457068873531364,5.4872697247647881,5.8453351924436854,6.2539202141684802,6.7407074125928741,1.667798771093848,1.6734483035154273,1.6340541726450413,1.5275149814323108,1.3523292535024525,1.1224913852450857,0.86202596315420166,0.59937301414747346,0.36213635480238909,0.1721600085453352,0.041235026720233624,-0.0308608946662026,-0.05472549961861968,-0.047100016894525788,-0.025798403522505155,-0.0049434538603711983,0.0079911684323068239,0.011932563103545023,0.0095751327385652212,0.0046519718597508152,0.00024762545091657785,-0.0020521053442117605,-0.0022795205773726299,-0.0013957231745389789,-0.0003718903282288904,0.00026857351759878244,0.0004239308631942158,0.00025931465835645764,3.3370812993868381e-05,-7.2481667090088545e-05,-3.3442897356123142e-06,1.4999999310387564,1.4999999294712214,1.4999999290017398,1.4999999298024538,1.4999999318143793,1.499999934814273,1.4999999384809948,1.4999999424478354,1.4999999463504643,1.499999949871049,1.4999999527947385,1.4999999550617533,1.4999999567402149,1.4999999580199108,1.4999999591255131,1.4999999602528331,1.4999999614885242,1.4999999628545988,1.4999999643322872,1.4999999658465637,1.4999999673107731,1.4999999687108314,1.4999999701258215,1.499999971598712,1.499999973071271,1.4999999744536276,1.4999999757126228,1.4999999769243921,1.499999978197823,1.4999999796501386,1.4999999813768612"
flat-null-r1,16,1,selected,3,0.6000000000000001,3,31,0.02450724164000269,0.02450724164000269,bbcb99f231ce37e93734d87b276c117f958f176399490c35b58621b103f119ca,"-4.7695569249675396,-4.3643820006807355,-3.9647215901177955,-3.5816889968170984,-3.2243714445036207,-2.8944921666012551,-2.5834036810344867,-2.2751876981811829,-1.9522770401119536,-1.6039587467560745,-1.2300554443427647,-0.83594235968420338,-0.43463018525995367,-0.032042818268560203,0.36878308701764845,0.76949313053026147,1.166458768657993,1.563454418029163,1.9675129852636224,2.3730926625356572,2.7682795546055714,3.155450702211736,3.5558475060963248,3.9764037682311182,4.3965349596678003,4.7893845758760438,5.1457068873531364,5.4872697247647881,5.8453351924436854,6.2539202141684802,6.7407074125928741,1.667798771093848,1.6734483035154273,1.6340541726450413,1.5275149814323108,1.3523292535024525,1.1224913852450857,0.86202596315420166,0.59937301414747346,0.36213635480238909,0.1721600085453352,0.041235026720233624,-0.0308608946662026,-0.05472549961861968,-0.047100016894525788,-0.025798403522505155,-0.0049434538603711983,0.0079911684323068239,0.011932563103545023,0.0095751327385652212,0.0046519718597508152,0.00024762545091657785,-0.0020521053442117605,-0.0022795205773726299,-0.0013957231745389789,-0.0003718903282288904,0.00026857351759878244,0.0004239308631942158,0.00025931465835645764,3.3370812993868381e-05,-7.2481667090088545e-05,-3.3442897356123142e-06,1.4999999310387564,1.4999999294712214,1.4999999290017398,1.4999999298024538,1.4999999318143793,1.499999934814273,1.4999999384809948,1.4999999424478354,1.4999999463504643,1.499999949871049,1.4999999527947385,1.4999999550617533,1.4999999567402149,1.4999999580199108,1.4999999591255131,1.4999999602528331,1.4999999614885242,1.4999999628545988,1.4999999643322872,1.4999999658465637,1.4999999673107731,1.4999999687108314,1.4999999701258215,1.499999971598712,1.499999973071271,1.4999999744536276,1.4999999757126228,1.4999999769243921,1.499999978197823,1.4999999796501386,1.4999999813768612"
flat-null-r1,17,1,generated,3,0.6000000000000001,3,30,nan,nan,6772f0699838fb35c91b4f61c298ad0ae768018db303ba8a105393e351c01a22,"-4.1483194497432176,-3.7561415226774924,-3.3854214729824323,-3.0385123452852607,-2.725326976192453,-2.4218631242018063,-2.109992396897642,-1.7721646845702586,-1.4043041819565814,-1.0149270834954922,-0.61643807240961856,-0.21609716523081485,0.18359532319523381,0.58296339933091335,0.98262246990167557,1.3825779128117384,1.7825934833778769,2.1825715088891426,2.5825486856421329,2.9825092197155536,3.382598331650974,3.7823064463223055,4.1832491384360155,4.580268052900065,4.9893650867578003,5.3629720695426233,5.8332649122175928,6.0761993489086574,6.6694983737880857,7.2639128686851402,1.660089054922776,1.5847614148904536,1.4414632896640733,1.2297801756818065,0.983971508080001,0.7221442861671763,0.47166794874834306,0.25508497672565594,0.093466433496681836,-0.0048132050387889296,-0.048652017917021048,-0.053243894624037197,-0.036329575294994663,-0.013989659863528136,0.0031682790882914765,0.01110710572132882,0.011169771466606337,0.0070656156516798402,0.0021269637168576535,-0.001316449020131756,-0.0023558951133020507,-0.0018660194228601844,-0.00086883167844082265,-2.9800190783430445e-05,0.00042764120808233428,0.00032913941789604968,6.353918678230714e-05,-1.7630583304281831e-05,-1.3560399770290868e-05,-9.8923087756907608e-06,1.4999999290648456,1.4999999292845065,1.4999999307430691,1.4999999333820824,1.4999999367354366,1.4999999405579671,1.4999999445037868,1.499999948269952,1.4999999515387155,1.4999999541164659,1.4999999560405199,1.4999999574686129,1.4999999586220616,1.4999999597171565,1.4999999608989565,1.4999999622185129,1.4999999636492458,1.4999999651344516,1.4999999666261274,1.4999999680901654,1.4999999695160193,1.4999999709194032,1.499999972323216,1.4999999737172252,1.4999999751593311,1.4999999764829728,1.4999999781545603,1.4999999790188041,1.4999999811197018,1.4999999832245645"
